"dia";"hora";"sanpedro/002/humidity";"sanpedro/002/temperature"
"2013-04-17";"13:18:41";53.7;22.1
"2013-04-17";"13:18:36";54.1;22
"2013-04-17";"13:18:30";54.5;22
"2013-04-17";"13:18:25";62;23.7
"2013-04-17";"13:18:24";54.6;21.9
"2013-04-17";"13:18:19";55.8;21.8
"2013-04-17";"13:18:14";61.1;24.1
"2013-04-17";"13:18:13";56.4;21.8
"2013-04-17";"13:18:08";56.5;21.8
"2013-04-17";"13:18:02";56.4;21.7
"2013-04-17";"13:17:56";55.8;21.7
"2013-04-17";"13:17:51";62.8;23.6
"2013-04-17";"13:17:50";55.4;21.6
"2013-04-17";"13:17:45";55;21.6
"2013-04-17";"13:17:39";54.3;21.6
"2013-04-17";"13:17:34";63.9;23.6
"2013-04-17";"13:17:28";64.1;23.6
"2013-04-17";"13:17:23";61.9;24.3
"2013-04-17";"13:17:17";54;21.6
"2013-04-17";"13:17:12";61.6;24.3
"2013-04-17";"13:17:11";54.2;21.6
"2013-04-17";"13:17:06";54.3;21.6
"2013-04-17";"13:17:00";54.2;21.6
"2013-04-17";"13:16:55";62.4;23.6
"2013-04-17";"13:16:49";53.9;21.7
"2013-04-17";"13:16:44";61.5;23.6
"2013-04-17";"13:16:43";54.5;21.7
"2013-04-17";"13:16:38";55;21.7
"2013-04-17";"13:16:32";56.1;21.8
"2013-04-17";"13:16:27";57;21.8
"2013-04-17";"12:58:28";;
"2013-04-17";"12:58:11";;
"2013-04-17";"12:57:59";;
"2013-04-17";"12:55:09";;
"2013-04-17";"12:54:24";;
"2013-04-17";"12:53:11";;
"2013-04-17";"12:38:40";;
"2013-04-17";"12:38:28";;
"2013-04-17";"12:37:48";;
"2013-04-17";"12:37:37";;
"2013-04-17";"12:37:14";;
"2013-04-17";"12:32:56";;
"2013-04-17";"12:31:42";;
"2013-04-17";"12:31:31";;
"2013-04-17";"12:23:17";;
"2013-04-17";"12:22:55";;
"2013-04-17";"12:16:31";;
"2013-04-17";"12:15:39";;
"2013-04-17";"12:11:25";;
"2013-04-17";"12:10:11";;
"2013-04-17";"12:09:37";;
"2013-04-17";"12:07:22";;
"2013-04-17";"12:04:59";43.8;24
"2013-04-17";"12:04:54";46.4;29.7
"2013-04-17";"12:04:53";43.5;24
"2013-04-17";"12:04:48";42.9;24.1
"2013-04-17";"12:04:42";42.5;24.1
"2013-04-17";"12:04:37";47.9;30
"2013-04-17";"12:04:36";42.2;24.1
"2013-04-17";"12:04:31";41.9;24.2
"2013-04-17";"12:04:25";41.6;24.2
"2013-04-17";"12:04:20";41.3;24.3
"2013-04-17";"12:04:14";41.3;24.4
"2013-04-17";"12:04:08";41.1;24.4
"2013-04-17";"12:04:03";43;30.2
"2013-04-17";"12:04:02";40.2;24.5
"2013-04-17";"12:03:57";39.5;24.6
"2013-04-17";"12:03:51";39.1;24.7
"2013-04-17";"12:03:46";47.4;30.4
"2013-04-17";"12:03:45";38.4;24.8
"2013-04-17";"12:03:40";38.1;25
"2013-04-17";"12:03:34";38.1;25.1
"2013-04-17";"12:03:29";37.8;25.2
"2013-04-17";"12:03:23";37.8;25.3
"2013-04-17";"12:03:17";38;25.4
"2013-04-17";"12:03:12";38.8;25.5
"2013-04-17";"12:03:06";38.2;25.5
"2013-04-17";"12:03:01";47.9;30.7
"2013-04-17";"12:03:00";38.2;25.6
"2013-04-17";"12:02:55";38.8;25.6
"2013-04-17";"12:02:49";38.2;25.7
"2013-04-17";"12:02:44";40.8;31
"2013-04-17";"12:02:43";37.5;25.8
"2013-04-17";"12:02:38";47.8;30.8
"2013-04-17";"12:02:33";47.7;30.8
"2013-04-17";"12:02:32";37.1;25.8
"2013-04-17";"12:02:27";37;25.9
"2013-04-17";"12:02:21";36.4;25.9
"2013-04-17";"12:02:16";36.1;25.9
"2013-04-17";"12:02:10";36.4;26
"2013-04-17";"12:02:04";37;26
"2013-04-17";"12:01:59";36.9;26.1
"2013-04-17";"12:01:53";36.8;26.1
