"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-02-12 22:44:36";"2013-02-13 00:17:36";;;;;;;;;;;;
"2013-02-13 00:17:36";"2013-02-13 01:50:36";;;;;;;;;;;;
"2013-02-13 01:50:36";"2013-02-13 03:23:36";;;;;;;;;;;;
"2013-02-13 03:23:36";"2013-02-13 04:56:36";;;;;;;;;;;;
"2013-02-13 04:56:36";"2013-02-13 06:29:36";;;;;;;;;;;;
"2013-02-13 06:29:36";"2013-02-13 08:02:36";;;;;;;;;;;;
"2013-02-13 08:02:36";"2013-02-13 09:35:36";;;;;;;;;;;;
"2013-02-13 09:35:36";"2013-02-13 11:08:35";;;;;;;;;;;;
"2013-02-13 11:08:35";"2013-02-13 12:41:35";;;;;;;;;;;;
"2013-02-13 12:41:35";"2013-02-13 14:14:35";;;;;;;;;;;;
"2013-02-13 14:14:35";"2013-02-13 15:47:35";;;;;;;;;;;;
"2013-02-13 15:47:35";"2013-02-13 17:20:35";;;;;;;;;;;;
"2013-02-13 17:20:35";"2013-02-13 18:53:35";;;;;;;;;;;;
"2013-02-13 18:53:35";"2013-02-13 20:26:35";;;;;;;;;;;;
"2013-02-13 20:26:35";"2013-02-13 21:59:35";;;;;;;;;;;;
"2013-02-13 21:59:35";"2013-02-13 23:32:34";;;;;;;;;;;;
"2013-02-13 23:32:34";"2013-02-14 01:05:34";;;;;;;;;;;;
"2013-02-14 01:05:34";"2013-02-14 02:38:34";;;;;;;;;;;;
"2013-02-14 02:38:34";"2013-02-14 04:11:34";;;;;;;;;;;;
"2013-02-14 04:11:34";"2013-02-14 05:44:34";;;;;;;;;;;;
"2013-02-14 05:44:34";"2013-02-14 07:17:34";;;;;;;;;;;;
"2013-02-14 07:17:34";"2013-02-14 08:50:34";;;;;;;;;;;;
"2013-02-14 08:50:34";"2013-02-14 10:23:34";;;;;;;;;;;;
"2013-02-14 10:23:34";"2013-02-14 11:56:33";;;;;;;;;;;;
"2013-02-14 11:56:33";"2013-02-14 13:29:33";;;;;;;;;;;;
"2013-02-14 13:29:33";"2013-02-14 15:02:33";;;;;;;;;;;;
"2013-02-14 15:02:33";"2013-02-14 16:35:33";;;;;;;;;;;;
"2013-02-14 16:35:33";"2013-02-14 18:08:33";;;;;;;;;;;;
"2013-02-14 18:08:33";"2013-02-14 19:41:33";;;;;;;;;;;;
"2013-02-14 19:41:33";"2013-02-14 21:14:33";;;;;;;;;;;;
"2013-02-14 21:14:33";"2013-02-14 22:47:33";;;;;;;;;;;;
"2013-02-14 22:47:33";"2013-02-15 00:20:32";;;;;;;;;;;;
"2013-02-15 00:20:32";"2013-02-15 01:53:32";;;;;;;;;;;;
"2013-02-15 01:53:32";"2013-02-15 03:26:32";;;;;;;;;;;;
"2013-02-15 03:26:32";"2013-02-15 04:59:32";;;;;;;;;;;;
"2013-02-15 04:59:32";"2013-02-15 06:32:32";;;;;;;;;;;;
"2013-02-15 06:32:32";"2013-02-15 08:05:32";;;;;;;;;;;;
"2013-02-15 08:05:32";"2013-02-15 09:38:32";;;;;;;;;;;;
"2013-02-15 09:38:32";"2013-02-15 11:11:32";;;;;;;;;;;;
"2013-02-15 11:11:32";"2013-02-15 12:44:31";;;;;;;;;;;;
"2013-02-15 12:44:31";"2013-02-15 14:17:31";;;;;;;;;;;;
"2013-02-15 14:17:31";"2013-02-15 15:50:31";;;;;;;;;;;;
"2013-02-15 15:50:31";"2013-02-15 17:23:31";;;;;;;;;;;;
"2013-02-15 17:23:31";"2013-02-15 18:56:31";;;;;;;;;;;;
"2013-02-15 18:56:31";"2013-02-15 20:29:31";;;;;;;;;;;;
"2013-02-15 20:29:31";"2013-02-15 22:02:31";;;;;;;;;;;;
"2013-02-15 22:02:31";"2013-02-15 23:35:31";;;;;;;;;;;;
"2013-02-15 23:35:31";"2013-02-16 01:08:30";;;;;;;;;;;;
"2013-02-16 01:08:30";"2013-02-16 02:41:30";;;;;;;;;;;;
"2013-02-16 02:41:30";"2013-02-16 04:14:30";;;;;;;;;;;;
"2013-02-16 04:14:30";"2013-02-16 05:47:30";;;;;;;;;;;;
"2013-02-16 05:47:30";"2013-02-16 07:20:30";;;;;;;;;;;;
"2013-02-16 07:20:30";"2013-02-16 08:53:30";;;;;;;;;;;;
"2013-02-16 08:53:30";"2013-02-16 10:26:30";;;;;;;;;;;;
"2013-02-16 10:26:30";"2013-02-16 11:59:30";;;;;;;;;;;;
"2013-02-16 11:59:30";"2013-02-16 13:32:29";;;;;;;;;;;;
"2013-02-16 13:32:29";"2013-02-16 15:05:29";;;;;;;;;;;;
"2013-02-16 15:05:29";"2013-02-16 16:38:29";;;;;;;;;;;;
"2013-02-16 16:38:29";"2013-02-16 18:11:29";;;;;;;;;;;;
"2013-02-16 18:11:29";"2013-02-16 19:44:29";;;;;;;;;;;;
"2013-02-16 19:44:29";"2013-02-16 21:17:29";;;;;;;;;;;;
"2013-02-16 21:17:29";"2013-02-16 22:50:29";;;;;;;;;;;;
"2013-02-16 22:50:29";"2013-02-17 00:23:29";;;;;;;;;;;;
"2013-02-17 00:23:29";"2013-02-17 01:56:28";;;;;;;;;;;;
"2013-02-17 01:56:28";"2013-02-17 03:29:28";;;;;;;;;;;;
"2013-02-17 03:29:28";"2013-02-17 05:02:28";;;;;;;;;;;;
"2013-02-17 05:02:28";"2013-02-17 06:35:28";;;;;;;;;;;;
"2013-02-17 06:35:28";"2013-02-17 08:08:28";;;;;;;;;;;;
"2013-02-17 08:08:28";"2013-02-17 09:41:28";;;;;;;;;;;;
"2013-02-17 09:41:28";"2013-02-17 11:14:28";;;;;;;;;;;;
"2013-02-17 11:14:28";"2013-02-17 12:47:28";;;;;;;;;;;;
"2013-02-17 12:47:28";"2013-02-17 14:20:27";;;;;;;;;;;;
"2013-02-17 14:20:27";"2013-02-17 15:53:27";;;;;;;;;;;;
"2013-02-17 15:53:27";"2013-02-17 17:26:27";;;;;;;;;;;;
"2013-02-17 17:26:27";"2013-02-17 18:59:27";;;;;;;;;;;;
"2013-02-17 18:59:27";"2013-02-17 20:32:27";;;;;;;;;;;;
"2013-02-17 20:32:27";"2013-02-17 22:05:27";;;;;;;;;;;;
"2013-02-17 22:05:27";"2013-02-17 23:38:27";;;;;;;;;;;;
"2013-02-17 23:38:27";"2013-02-18 01:11:27";;;;;;;;;;;;
"2013-02-18 01:11:27";"2013-02-18 02:44:26";;;;;;;;;;;;
"2013-02-18 02:44:26";"2013-02-18 04:17:26";;;;;;;;;;;;
"2013-02-18 04:17:26";"2013-02-18 05:50:26";;;;;;;;;;;;
"2013-02-18 05:50:26";"2013-02-18 07:23:26";;;;;;;;;;;;
"2013-02-18 07:23:26";"2013-02-18 08:56:26";;;;;;;;;;;;
"2013-02-18 08:56:26";"2013-02-18 10:29:26";;;;;;;;;;;;
"2013-02-18 10:29:26";"2013-02-18 12:02:26";;;;;;;;;;;;
"2013-02-18 12:02:26";"2013-02-18 13:35:26";;;;;;;;;;;;
"2013-02-18 13:35:26";"2013-02-18 15:08:25";;;;;;;;;;;;
"2013-02-18 15:08:25";"2013-02-18 16:41:25";;;;;;;;;;;;
"2013-02-18 16:41:25";"2013-02-18 18:14:25";;;;;;;;;;;;
"2013-02-18 18:14:25";"2013-02-18 19:47:25";;;;;;;;;;;;
"2013-02-18 19:47:25";"2013-02-18 21:20:25";;;;;;;;;;;;
"2013-02-18 21:20:25";"2013-02-18 22:53:25";;;;;;;;;;;;
"2013-02-18 22:53:25";"2013-02-19 00:26:25";;;;;;;;;;;;
"2013-02-19 00:26:25";"2013-02-19 01:59:25";;;;;;;;;;;;
"2013-02-19 01:59:25";"2013-02-19 03:32:24";;;;;;;;;;;;
"2013-02-19 03:32:24";"2013-02-19 05:05:24";;;;;;;;;;;;
"2013-02-19 05:05:24";"2013-02-19 06:38:24";;;;;;;;;;;;
"2013-02-19 06:38:24";"2013-02-19 08:11:24";;;;;;;;;;;;
"2013-02-19 08:11:24";"2013-02-19 09:44:24";;;;;;;;;;;;
"2013-02-19 09:44:24";"2013-02-19 11:17:24";;;;;;;;;;;;
"2013-02-19 11:17:24";"2013-02-19 12:50:24";;;;;;;;;;;;
"2013-02-19 12:50:24";"2013-02-19 14:23:24";;;;;;;;;;;;
"2013-02-19 14:23:24";"2013-02-19 15:56:23";72.12766;0.70309;71;74;24.25532;0.16861;23.9;24.6;20.33617;0.16813;20;20.7
"2013-02-19 15:56:23";"2013-02-19 17:29:23";74.19137;2.42928;69;79;22.95256;1.91946;20.1;27.1;19.43639;1.48427;17;22.8
"2013-02-19 17:29:23";"2013-02-19 19:02:23";76.3695;2.92499;69;82;22.82874;1.40404;20.4;25.6;19.64487;1.2101;17.8;22.4
"2013-02-19 19:02:23";"2013-02-19 20:35:23";81.25698;3.94103;74;87;21.7324;0.68517;20.5;23.2;19.31564;0.70034;18;20.7
"2013-02-19 20:35:23";"2013-02-19 22:08:23";;;;;;;;;;;;
