"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-03-18 16:20:51";"2013-03-18 22:29:51";95.87143;3.95663;79;99;14.27714;1.76645;12.6;20.5;13.85;1.31733;12.5;17.9
"2013-03-18 22:29:51";"2013-03-19 04:38:51";98.56164;0.59648;97;100;12.79726;0.25318;12.2;13.1;12.67945;0.25747;12.1;13
"2013-03-19 04:38:51";"2013-03-19 10:47:51";84.87838;13.53469;62;100;16.89054;4.43704;11.9;25.2;14.92838;2.60548;11.8;19.5
"2013-03-19 10:47:51";"2013-03-19 16:56:50";83.28378;8.36421;68;95;20.18108;3.60486;15.1;27.5;18.01216;2.39238;14.4;23.3
"2013-03-19 16:56:50";"2013-03-19 23:05:50";97.5;3.76775;84;101;12.90541;2.10302;10.6;19.4;12.65541;1.7178;10.4;17.8
"2013-03-19 23:05:50";"2013-03-20 05:14:50";98.69863;1.00253;97;100;10.48356;0.46641;9.7;11.4;10.4137;0.46679;9.6;11.3
"2013-03-20 05:14:50";"2013-03-20 11:23:50";83.35135;11.2291;62;100;16.82973;4.8835;9.8;25.4;14.74054;3.40417;9.7;20.2
"2013-03-20 11:23:50";"2013-03-20 17:32:50";79.83784;7.83621;66;92;23.22027;3.47372;17.9;31.2;20.42838;2.25248;17;25.8
"2013-03-20 17:32:50";"2013-03-20 23:41:50";97.90541;1.61219;92;100;13.25676;1.81793;10.5;17.7;13.06622;1.73231;10.5;16.8
"2013-03-20 23:41:50";"2013-03-21 05:50:50";98.83333;0.7533;98;100;11.35952;0.32001;10.6;11.8;11.29048;0.31457;10.5;11.7
"2013-03-21 05:50:50";"2013-03-21 11:59:50";75.43103;8.19191;64;97;22.05172;3.48491;12.9;28.9;18.68276;2.34375;12.5;23.4
"2013-03-21 11:59:50";"2013-03-21 18:08:49";86.11111;7.93122;68;97;19.14167;3.982;13.8;28.3;17.38472;2.79228;13.3;24.1
"2013-03-21 18:08:49";"2013-03-22 00:17:49";98.16216;0.87034;96;100;12.55676;0.33975;11.9;13.6;12.40811;0.3191;11.7;13.3
"2013-03-22 00:17:49";"2013-03-22 06:26:49";97.91892;0.65258;97;99;12.09865;0.30022;11.5;12.5;11.94865;0.29328;11.3;12.4
"2013-03-22 06:26:49";"2013-03-22 12:35:49";80;10.60342;62;98;19.91351;4.74043;12;26.9;17.22838;3.1684;11.9;21.5
"2013-03-22 12:35:49";"2013-03-22 18:44:49";89.71233;7.25934;75;99;17.80959;3.35368;12.8;24.9;16.55342;2.3766;12.7;21.4
"2013-03-22 18:44:49";"2013-03-23 00:53:49";98.25;0.94519;97;100;11.31324;0.8694;10;12.9;11.18382;0.84638;9.9;12.7
"2013-03-23 00:53:49";"2013-03-23 07:02:49";97.91892;0.89679;97;100;9.01351;0.78831;8;10.1;8.89459;0.81537;7.8;10.1
"2013-03-23 07:02:49";"2013-03-23 13:11:49";84.83784;11.50209;66;99;14.98514;4.70884;9.4;23.2;13.15946;3.12794;9.2;19.4
"2013-03-23 13:11:49";"2013-03-23 19:20:48";87.2973;8.44174;68;100;17.95405;3.44121;11.8;22.4;16.4;2.49269;11.5;19.8
"2013-03-23 19:20:48";"2013-03-24 01:29:48";99.02941;0.92308;97;101;10.67059;1.05706;8.8;12.2;10.62206;1.06175;8.7;12.3
"2013-03-24 01:29:48";"2013-03-24 07:38:48";96.81081;5.38937;76;101;8.3;2.12463;6.3;15.9;8.02432;1.59516;6.2;13.2
"2013-03-24 07:38:48";"2013-03-24 13:47:48";72.77027;5.57394;63;85;21.58919;2.18289;16.1;27;17.9473;1.67188;13.3;21.8
"2013-03-24 13:47:48";"2013-03-24 19:56:48";91.93151;3.5782;81;97;16.69041;2.002;13.2;19.9;15.79041;1.61747;12.8;18.5
"2013-03-24 19:56:48";"2013-03-25 02:05:48";99.04;1.31088;96;101;10.42;1.37405;8.6;13.1;10.36;1.30792;8.5;12.8
"2013-03-25 02:05:48";"2013-03-25 08:14:48";94.35616;9.336;67;101;10.27945;3.88545;7.3;22;9.66027;2.72928;7.2;17.5
"2013-03-25 08:14:48";"2013-03-25 14:23:48";73.21622;6.24558;58;87;25.55811;1.88837;22;29.7;21.68514;1.91782;17;25.5
"2013-03-25 14:23:48";"2013-03-25 20:32:47";95.97297;5.18306;82;101;16.04865;3.04508;12.1;23;15.59324;2.44691;12.1;20.6
"2013-03-25 20:32:47";"2013-03-26 02:41:47";99.32432;0.93155;98;101;11.31892;0.94921;9.3;12.5;11.28378;0.95182;9.2;12.5
"2013-03-26 02:41:47";"2013-03-26 08:50:47";89.64384;14.17635;60;100;11.29589;5.93945;6.4;25.3;9.99315;3.96562;6.3;19.4
"2013-03-26 08:50:47";"2013-03-26 14:59:47";75.17808;4.47625;63;86;24.66027;1.68326;20.7;27.5;21.16438;1.42784;18.4;23.5
"2013-03-26 14:59:47";"2013-03-26 21:08:47";91.67568;8.63072;75;100;17.63649;4.55986;11.5;24.8;16.58243;3.44306;11.5;21.8
