"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-04-05 00:48:00";"2013-04-05 19:00:00";76.04123;8.0885;61;102;24.20068;3.49348;13.3;29;20.80292;2.7181;13.4;24.5
"2013-04-05 19:00:00";"2013-04-06 13:12:00";75.53418;12.17648;57;102;23.28359;6.51028;9.6;31.8;19.69114;4.84063;9.5;26.2
"2013-04-06 13:12:00";"2013-04-07 07:24:00";88.9174;9.34556;71;101;18.0341;6.36794;7.8;30.4;16.60437;5.20353;7.7;26.2
"2013-04-07 07:24:00";"2013-04-08 01:36:00";70.93831;8.46726;52;86;24.43908;2.69549;18.3;29.3;20.24578;2.15414;14.8;25.3
"2013-04-08 01:36:00";"2013-04-08 19:48:00";;;;;;;;;;;;
"2013-04-08 19:48:00";"2013-04-09 14:00:00";;;;;;;;;;;;
"2013-04-09 14:00:00";"2013-04-10 08:12:00";90.7664;10.70508;68;104;15.94535;4.73419;9.5;25.5;14.81716;3.68918;9.5;22.2
"2013-04-10 08:12:00";"2013-04-11 02:24:00";82.48157;14.09474;60;112;19.73989;5.45068;8.8;29.6;17.31933;3.74491;8.8;24.5
"2013-04-11 02:24:00";"2013-04-11 20:36:00";99.27778;0.93128;98;100;10.71111;0.09938;10.5;10.8;10.66111;0.10614;10.4;10.8
"2013-04-11 20:36:00";"2013-04-12 14:48:00";;;;;;;;;;;;
"2013-04-12 14:48:00";"2013-04-13 09:00:00";;;;;;;;;;;;
"2013-04-13 09:00:00";"2013-04-14 03:12:00";;;;;;;;;;;;
"2013-04-14 03:12:00";"2013-04-14 21:24:00";;;;;;;;;;;;
"2013-04-14 21:24:00";"2013-04-15 15:36:00";80.90615;7.99763;71;106;18.70712;1.73276;14.3;22.4;16.35178;0.88625;13.6;18.7
"2013-04-15 15:36:00";"2013-04-16 09:48:00";83.21086;13.96586;60;101;17.69731;4.97312;10.3;26.4;15.46971;3.10877;10.2;21
"2013-04-16 09:48:00";"2013-04-17 04:00:00";83.93118;10.23638;67;104;20.53515;4.70902;9;27.9;18.37739;3.44109;9;23.5
"2013-04-17 04:00:00";"2013-04-17 22:12:00";80.62496;10.15175;60;102;21.1215;4.86588;8.8;30.6;18.50531;3.75562;8.9;25.3
"2013-04-17 22:12:00";"2013-04-18 16:24:00";84.13555;7.72537;68;101;21.50941;4.12093;11.7;27;19.4265;3.49229;11.6;24.6
"2013-04-18 16:24:00";"2013-04-19 10:36:00";95.05116;9.33722;68;101;14.69671;2.75929;11.4;20.8;14.13106;2.11056;11.3;19.2
"2013-04-19 10:36:00";"2013-04-20 04:48:00";99.47119;0.88203;97;102;12.75034;1.04552;11.3;15.7;12.74915;1.07793;11.3;15.6
"2013-04-20 04:48:00";"2013-04-20 23:00:00";83.78767;10.97894;66;101;16.57329;3.86504;11.3;23.4;14.57671;2.35376;11.3;19.1
"2013-04-20 23:00:00";"2013-04-21 17:12:00";;;;;;;;;;;;
"2013-04-21 17:12:00";"2013-04-22 11:24:00";82.85305;4.66397;67;90;20.49534;1.83268;18.8;26.1;18.33441;1.11267;17.1;21.2
"2013-04-22 11:24:00";"2013-04-23 05:36:00";90.94754;8.13052;70;105;18.06606;4.30259;9.9;25.7;16.93576;3.33783;10;22.7
"2013-04-23 05:36:00";"2013-04-23 23:48:00";77.0781;11.64395;59;102;19.49339;3.5257;10.4;25.4;16.49766;2.49865;10.4;21.8
"2013-04-23 23:48:00";"2013-04-24 18:00:00";98.31933;0.9432;97;100;10.83025;0.85617;9.2;11.8;10.72353;0.83391;9.1;11.6
"2013-04-24 18:00:00";"2013-04-25 12:12:00";;;;;;;;;;;;
"2013-04-25 12:12:00";"2013-04-26 06:24:00";;;;;;;;;;;;
"2013-04-26 06:24:00";"2013-04-27 00:36:00";79.15736;9.43483;60;101;22.70077;4.24294;10.5;27.7;19.79842;3.10436;10.4;23.9
"2013-04-27 00:36:00";"2013-04-27 18:48:00";78.81403;10.41624;59;103;21.05866;5.6529;0;28.1;18.19183;4.5978;7.7;23.5
"2013-04-27 18:48:00";"2013-04-28 13:00:00";78.23236;11.49638;60;101;19.99103;4.98185;10.3;27.2;17.07637;3.68995;10.3;23.6
"2013-04-28 13:00:00";"2013-04-29 07:12:00";86.60961;10.37563;73;102;19.69324;5.94287;10.4;27;17.87734;4.50246;10.5;23.6
"2013-04-29 07:12:00";"2013-04-30 01:24:00";81.26277;10.58743;62;101;19.26902;3.56513;11.9;26.8;16.84208;2.26935;11.9;22.1
"2013-04-30 01:24:00";"2013-04-30 19:36:00";98.76543;0.82059;97;101;11.78519;0.09443;11.6;12;11.74321;0.09154;11.6;11.9
"2013-04-30 19:36:00";"2013-05-01 13:48:00";;;;;;;;;;;;
"2013-05-01 13:48:00";"2013-05-02 08:00:00";90.95833;3.62835;83;100;15.1;0.83058;13.6;16.7;14.15278;0.86962;12.8;15.9
"2013-05-02 08:00:00";"2013-05-03 02:12:00";79.60227;12.27543;57;103;20.88932;4.4646;11.7;28.9;18.08308;2.88057;11.7;23.2
"2013-05-03 02:12:00";"2013-05-03 20:24:00";77.76259;11.39368;58;113;20.98338;4.52344;10.9;28.2;17.95255;3.25921;10.8;23.6
"2013-05-03 20:24:00";"2013-05-04 14:36:00";77.20092;10.02126;63;102;22.68646;5.47917;8.8;27.3;19.48473;4.429;8.9;24.5
"2013-05-04 14:36:00";"2013-05-05 08:48:00";91.88387;7.48571;77;101;16.72441;4.11164;11.7;24.6;15.76217;3.37721;11.7;22.3
"2013-05-05 08:48:00";"2013-05-06 03:00:00";83.73299;13.12891;54;103;19.19725;4.77513;11.3;27.1;17.01101;3.17654;11.4;23.1
"2013-05-06 03:00:00";"2013-05-06 21:12:00";84.15562;9.92592;64;104;21.15806;4.71872;10.4;29.3;19.04083;3.81177;10.6;25.4
"2013-05-06 21:12:00";"2013-05-07 15:24:00";89.56344;9.62519;55;103;15.01256;3.76907;8;20.9;13.74931;2.7314;8.1;17.7
"2013-05-07 15:24:00";"2013-05-08 09:36:00";85.06103;14.50716;58;102;16.48798;4.21917;9.2;24.1;14.51113;2.47999;9.1;18.6
"2013-05-08 09:36:00";"2013-05-09 03:48:00";81.81876;9.90832;62;102;19.46204;3.84539;9.6;25.1;17.03373;2.65797;9.5;20.9
"2013-05-09 03:48:00";"2013-05-09 22:00:00";80.9691;8.88255;63;101;17.14133;2.77773;9.9;23.3;14.76247;1.70767;9.7;18.3
"2013-05-09 22:00:00";"2013-05-10 16:12:00";72.76037;10.68836;57;98;18.79139;3.56533;9.8;24.1;15.129;2.02839;9.5;18.5
"2013-05-10 16:12:00";"2013-05-11 10:24:00";78.41319;17.07459;48;98;16.84591;4.9037;9.3;25.9;13.87182;2.44041;8.9;18.3
"2013-05-11 10:24:00";"2013-05-12 04:36:00";76.83613;14.11537;47;97;18.30798;4.51513;9.1;27.9;15.12958;2.45159;8.7;19.3
"2013-05-12 04:36:00";"2013-05-12 22:48:00";73.6464;13.23093;50;97;19.54175;4.69217;8.8;27;15.86268;2.99503;8.4;21.2
"2013-05-12 22:48:00";"2013-05-13 17:00:00";78.61299;9.83595;59;98;17.36819;3.97674;8.4;25;14.62697;2.76864;8.1;19.8
"2013-05-13 17:00:00";"2013-05-14 11:12:00";84.59281;10.13859;66;98;15.69587;3.20941;9.8;21.2;13.8124;1.99907;9.3;17.3
"2013-05-14 11:12:00";"2013-05-15 05:24:00";88.11039;7.67082;73;99;15.43338;2.63283;9.9;20.1;14.02998;1.74439;9.7;17.1
"2013-05-15 05:24:00";"2013-05-15 23:36:00";85.18467;7.93969;69;98;16.04879;2.5857;9.8;21.2;14.26967;1.59381;9.5;17.4
"2013-05-15 23:36:00";"2013-05-16 17:48:00";80.57995;9.84973;66;99;18.19212;3.38754;10.6;24.2;15.67649;2.17942;10.4;20.3
"2013-05-16 17:48:00";"2013-05-17 12:00:00";90.79545;8.108;67;99;14.07115;2.29707;11.3;20.9;13.0125;1.32074;11.1;16.6
"2013-05-17 12:00:00";"2013-05-18 06:12:00";86.0798;11.21796;61;100;16.26753;4.35484;8.9;25.2;14.49294;2.9633;8.7;20.1
"2013-05-18 06:12:00";"2013-05-19 00:24:00";81.54674;9.85393;62;100;18.06624;3.29429;9.8;23.7;15.68998;2.19485;9.5;19.6
"2013-05-19 00:24:00";"2013-05-19 18:36:00";82.37627;10.71258;61;99;18.70562;3.99357;10.5;25.8;16.36655;2.57611;10.3;20.9
"2013-05-19 18:36:00";"2013-05-20 12:48:00";94.59177;2.49832;89;99;12.23987;1.22848;9.7;13.9;11.70886;1.02234;9.4;13.4
"2013-05-20 12:48:00";"2013-05-21 07:00:00";;;;;;;;;;;;
"2013-05-21 07:00:00";"2013-05-22 01:12:00";86.51962;8.16604;67;99;16.61781;2.44681;12.1;22.3;14.984;1.5979;11.9;18.9
"2013-05-22 01:12:00";"2013-05-22 19:24:00";80.90752;8.94768;62;100;18.83568;2.5995;13;23.2;16.36118;1.54987;12.7;19.4
"2013-05-22 19:24:00";"2013-05-23 13:36:00";82.94142;10.3334;67;99;17.83533;4.24443;10;25.9;15.61135;2.91391;9.8;21.1
"2013-05-23 13:36:00";"2013-05-24 07:48:00";93.17632;6.5329;73;100;14.47046;3.02698;10.9;22.9;13.68029;2.21679;10.8;19.4
"2013-05-24 07:48:00";"2013-05-25 02:00:00";86.64682;9.3948;65;99;16.09183;3.64487;8.6;24.8;14.44851;2.49664;8.4;20.4
"2013-05-25 02:00:00";"2013-05-25 20:12:00";80.75329;9.79845;62;99;18.89394;4.33689;8;24.8;16.3446;3.15707;7.8;20.5
"2013-05-25 20:12:00";"2013-05-26 14:24:00";82.96782;9.18062;68;100;17.00876;3.62749;10.1;23.1;14.86555;2.46467;10;18.7
"2013-05-26 14:24:00";"2013-05-27 08:36:00";91.38925;6.45601;73;100;12.47986;3.32881;7.9;20.5;11.55692;2.67221;7.7;17.2
"2013-05-27 08:36:00";"2013-05-28 02:48:00";83.4195;10.16138;67;99;17.29572;4.34292;8.3;24.7;15.17384;3.14874;8;20.3
"2013-05-28 02:48:00";"2013-05-28 21:00:00";85.32163;10.26588;66;101;16.15349;3.61633;9;23.2;14.32587;2.32078;8.8;19.4
"2013-05-28 21:00:00";"2013-05-29 15:12:00";83.1698;10.40142;67;106;17.17671;5.58677;7.9;26.1;14.99137;4.21005;7.6;21.4
"2013-05-29 15:12:00";"2013-05-30 09:24:00";89.13173;9.19946;69;100;13.63447;4.45659;7.1;21.5;12.36003;3.40078;7;18.7
"2013-05-30 09:24:00";"2013-05-31 03:36:00";85.18666;9.35601;69;99;17.94364;3.58251;10.5;25.4;16.04194;2.45616;10.4;21
"2013-05-31 03:36:00";"2013-05-31 21:48:00";86.6929;9.59675;62;100;15.89063;3.88089;8.7;26.3;14.24815;2.66577;8.5;21.5
"2013-05-31 21:48:00";"2013-06-01 16:00:00";81.62579;9.49348;64;100;17.82613;5.07535;7.7;25.6;15.43612;3.82823;7.4;22
"2013-06-01 16:00:00";"2013-06-02 10:12:00";87.62128;11.58708;67;100;14.77788;4.87397;7.7;23.7;13.23453;3.51996;7.6;20.1
"2013-06-02 10:12:00";"2013-06-03 04:24:00";82.25667;8.4855;67;99;19.24814;3.30538;11.2;24.8;16.92243;2.20298;10.9;21
"2013-06-03 04:24:00";"2013-06-03 22:36:00";;;;;;;;;;;;
"2013-06-03 22:36:00";"2013-06-04 16:48:00";;;;;;;;;;;;
"2013-06-04 16:48:00";"2013-06-05 11:00:00";;;;;;;;;;;;
"2013-06-05 11:00:00";"2013-06-06 05:12:00";;;;;;;;;;;;
"2013-06-06 05:12:00";"2013-06-06 23:24:00";82.47613;10.62657;64;100;17.3355;3.20744;9.3;23.4;15.10009;1.9669;9.1;19
"2013-06-06 23:24:00";"2013-06-07 17:36:00";84.03324;8.54167;66;99;16.47337;3.57448;8.8;23.4;14.51127;2.54611;8.6;18.9
"2013-06-07 17:36:00";"2013-06-08 11:48:00";86.09062;11.01015;66;100;13.83142;4.07585;7.9;22.3;12.17239;2.75678;7.7;18.2
"2013-06-08 11:48:00";"2013-06-09 06:00:00";78.27603;10.30977;67;100;18.77298;4.29863;9.4;24;15.86882;2.81634;9.1;19.3
"2013-06-09 06:00:00";"2013-06-10 00:12:00";;;;;;;;;;;;
"2013-06-10 00:12:00";"2013-06-10 18:24:00";;;;;;;;;;;;
"2013-06-10 18:24:00";"2013-06-11 12:36:00";;;;;;;;;;;;
