"inicio";"fin";"humidity (valentina 003)";"std";"min";"max";"temp_dry (valentina 003)";"std";"min";"max";"temp_wet (valentina 003)";"std";"min";"max"
"2013-04-24 06:17:29";"2013-04-24 06:35:29";97;1.63299;95;99;11.93333;0.41899;11.5;12.5;11.7;0.53541;11.1;12.4
"2013-04-24 06:35:29";"2013-04-24 06:53:29";97.75;0.43301;97;98;12.65;0.0866;12.5;12.7;12.45;0.15;12.2;12.6
"2013-04-24 06:53:29";"2013-04-24 07:11:29";96.25;0.82916;95;97;13.05;0.18028;12.8;13.3;12.675;0.19203;12.5;13
"2013-04-24 07:11:29";"2013-04-24 07:29:29";97;0;97;97;13.13333;0.30912;12.7;13.4;12.83333;0.30912;12.4;13.1
"2013-04-24 07:29:29";"2013-04-24 07:47:29";95.75;0.43301;95;96;12.425;0.08292;12.3;12.5;12;0.12247;11.8;12.1
"2013-04-24 07:47:29";"2013-04-24 08:05:29";94.33333;0.94281;93;95;13.03333;0.28674;12.7;13.4;12.46667;0.20548;12.2;12.7
"2013-04-24 08:05:29";"2013-04-24 08:23:29";93.25;0.82916;92;94;14.025;0.17854;13.8;14.3;13.35;0.21794;13;13.6
"2013-04-24 08:23:29";"2013-04-24 08:41:29";89.5;2.69258;86;93;15.525;1.31601;14.1;17.4;14.4;0.96954;13.4;15.8
"2013-04-24 08:41:29";"2013-04-24 08:59:29";82.33333;2.0548;80;85;17.13333;0.16997;16.9;17.3;15.1;0.40825;14.6;15.6
"2013-04-24 08:59:29";"2013-04-24 09:17:29";75.25;3.11247;72;80;17.975;0.9833;16.4;18.9;14.95;0.52202;14.1;15.5
"2013-04-24 09:17:29";"2013-04-24 09:35:29";70.66667;2.49444;68;74;20.03333;0.78457;19;20.9;16.26667;0.36818;15.8;16.7
"2013-04-24 09:35:29";"2013-04-24 09:53:29";70;1.87083;68;73;19.625;0.22776;19.4;19.9;15.775;0.32692;15.5;16.3
"2013-04-24 09:53:29";"2013-04-24 10:11:29";69.66667;1.69967;68;72;19.7;0.61644;19;20.5;15.8;0.3559;15.5;16.3
"2013-04-24 10:11:29";"2013-04-24 10:29:29";64.75;2.27761;62;67;22.35;1.27574;20.7;24.1;17.45;0.85294;16.3;18.7
"2013-04-24 10:29:29";"2013-04-24 10:47:29";63.25;0.82916;62;64;23.9;0.66708;23.1;24.7;18.625;0.626;18;19.3
"2013-04-24 10:47:29";"2013-04-24 11:05:29";66.66667;1.88562;64;68;23.6;0.6377;22.7;24.1;18.86667;0.49216;18.3;19.5
"2013-04-24 11:05:29";"2013-04-24 11:23:29";67;2.12132;64;70;23.075;0.80739;22.1;24.3;18.425;0.43229;18;19.1
"2013-04-24 11:23:29";"2013-04-24 11:41:29";69.66667;1.24722;68;71;21.96667;1.21198;20.7;23.6;17.86667;0.91773;16.9;19.1
"2013-04-24 11:41:29";"2013-04-24 11:59:29";71.25;0.43301;71;72;20.25;0.0866;20.1;20.3;16.5;0;16.5;16.5
"2013-04-24 11:59:29";"2013-04-24 12:17:28";68.75;0.43301;68;69;20.325;0.47104;19.9;21.1;16.25;0.39051;15.9;16.9
"2013-04-24 12:17:28";"2013-04-24 12:35:28";66;0;66;66;22.2;0.94163;21;23.3;17.53333;0.81786;16.5;18.5
"2013-04-24 12:35:28";"2013-04-24 12:53:28";64.75;0.43301;64;65;23.6;0.30822;23.3;24;18.55;0.25;18.3;18.8
"2013-04-24 12:53:28";"2013-04-24 13:11:28";65;0;65;65;23.23333;0.04714;23.2;23.3;18.26667;0.04714;18.2;18.3
"2013-04-24 13:11:28";"2013-04-24 13:29:28";64.25;1.29904;62;65;23.925;0.76608;23.2;25.2;18.8;0.75498;18.3;20.1
"2013-04-24 13:29:28";"2013-04-24 13:47:28";61.75;0.43301;61;62;24.9;0.41833;24.2;25.3;19.225;0.32692;18.7;19.6
"2013-04-24 13:47:28";"2013-04-24 14:05:28";61.33333;0.94281;60;62;25.33333;0.44969;24.8;25.9;19.5;0.45461;18.9;20
"2013-04-24 14:05:28";"2013-04-24 14:23:28";63;3.08221;58;66;23.725;1.61768;22.3;26.4;18.425;0.88141;17.7;19.9
"2013-04-24 14:23:28";"2013-04-24 14:41:28";62;0.8165;61;63;24.1;0.37417;23.6;24.5;18.56667;0.24944;18.3;18.9
"2013-04-24 14:41:28";"2013-04-24 14:59:28";62.75;1.29904;61;64;23.2;0.58737;22.4;23.9;17.9;0.33912;17.4;18.3
"2013-04-24 14:59:28";"2013-04-24 15:17:28";68.25;1.47902;66;70;21.225;0.9523;20.3;22.8;16.975;0.626;16.3;18
"2013-04-24 15:17:28";"2013-04-24 15:35:28";63.66667;1.24722;62;65;22.86667;0.30912;22.6;23.3;17.8;0.45461;17.3;18.4
"2013-04-24 15:35:28";"2013-04-24 15:53:28";64.5;3.20156;62;70;21.975;1.50727;19.4;23.2;17.1;0.8775;15.6;17.8
"2013-04-24 15:53:28";"2013-04-24 16:11:28";63.33333;0.4714;63;64;22.4;0.5099;21.9;23.1;17.3;0.42426;17;17.9
"2013-04-24 16:11:28";"2013-04-24 16:29:28";72.25;3.69966;66;75;19.425;1.44978;18.2;21.9;15.925;0.81356;15.2;17.3
"2013-04-24 16:29:28";"2013-04-24 16:47:28";75;1.41421;73;77;18.45;0.55453;17.8;19;15.425;0.42057;14.8;15.9
"2013-04-24 16:47:28";"2013-04-24 17:05:28";78;0.8165;77;79;17.26667;0.38586;16.9;17.8;14.63333;0.28674;14.3;15
"2013-04-24 17:05:28";"2013-04-24 17:23:28";78.75;1.63936;76;80;17.05;0.18028;16.8;17.3;14.575;0.37666;14;15
"2013-04-24 17:23:28";"2013-04-24 17:41:28";77.33333;0.4714;77;78;16.86667;0.36818;16.4;17.3;14.23333;0.32998;13.8;14.6
"2013-04-24 17:41:28";"2013-04-24 17:59:28";82.25;2.86138;78;86;15.3;0.56125;14.5;16;13.325;0.28614;13;13.7
"2013-04-24 17:59:28";"2013-04-24 18:17:28";87.5;2.29129;85;91;13.4;0.3937;12.8;13.9;12.125;0.19203;11.9;12.4
"2013-04-24 18:17:28";"2013-04-24 18:35:28";90.66667;0.4714;90;91;12.8;0.08165;12.7;12.9;11.86667;0.09428;11.8;12
"2013-04-24 18:35:28";"2013-04-24 18:53:28";92.5;0.5;92;93;12.475;0.0433;12.4;12.5;11.725;0.08292;11.6;11.8
"2013-04-24 18:53:28";"2013-04-24 19:11:28";92.33333;0.4714;92;93;12.66667;0.04714;12.6;12.7;11.9;0.08165;11.8;12
"2013-04-24 19:11:28";"2013-04-24 19:29:28";92.75;0.43301;92;93;12.8;0.12247;12.7;13;12.075;0.1299;12;12.3
"2013-04-24 19:29:28";"2013-04-24 19:47:28";93;0;93;93;12.8;0.08165;12.7;12.9;12.1;0.08165;12;12.2
"2013-04-24 19:47:28";"2013-04-24 20:05:28";92.75;0.43301;92;93;12.775;0.1299;12.6;12.9;12.05;0.15;11.9;12.2
"2013-04-24 20:05:28";"2013-04-24 20:23:28";90.75;1.47902;89;93;12.6;0.07071;12.5;12.7;11.675;0.21651;11.4;12
"2013-04-24 20:23:28";"2013-04-24 20:41:28";89.66667;0.4714;89;90;12.66667;0.04714;12.6;12.7;11.63333;0.04714;11.6;11.7
"2013-04-24 20:41:28";"2013-04-24 20:59:28";91;1.22474;90;93;12.525;0.08292;12.4;12.6;11.625;0.10897;11.5;11.8
"2013-04-24 20:59:28";"2013-04-24 21:17:28";93.33333;0.4714;93;94;12.2;0.14142;12;12.3;11.53333;0.09428;11.4;11.6
"2013-04-24 21:17:28";"2013-04-24 21:35:28";94;0;94;94;12.025;0.1299;11.9;12.2;11.475;0.08292;11.4;11.6
"2013-04-24 21:35:28";"2013-04-24 21:53:28";92.75;0.82916;92;94;11.85;0.1118;11.7;12;11.15;0.18028;10.9;11.4
"2013-04-24 21:53:28";"2013-04-24 22:11:28";92.33333;0.4714;92;93;11.7;0.08165;11.6;11.8;10.93333;0.09428;10.8;11
"2013-04-24 22:11:28";"2013-04-24 22:29:28";92.25;0.82916;91;93;11.25;0.1118;11.1;11.4;10.575;0.0433;10.5;10.6
"2013-04-24 22:29:28";"2013-04-24 22:47:28";93.33333;0.4714;93;94;11.13333;0.04714;11.1;11.2;10.56667;0.04714;10.5;10.6
"2013-04-24 22:47:28";"2013-04-24 23:05:28";92.25;0.43301;92;93;11.3;0.07071;11.2;11.4;10.6;0.07071;10.5;10.7
"2013-04-24 23:05:28";"2013-04-24 23:23:28";91.5;0.5;91;92;11.05;0.0866;11;11.2;10.275;0.08292;10.2;10.4
"2013-04-24 23:23:28";"2013-04-24 23:41:28";91.33333;0.4714;91;92;11.3;0.14142;11.1;11.4;10.53333;0.09428;10.4;10.6
"2013-04-24 23:41:28";"2013-04-24 23:59:28";92.75;0.82916;92;94;11.625;0.0433;11.6;11.7;10.9;0.1;10.8;11
"2013-04-24 23:59:28";"2013-04-25 00:17:27";92.66667;0.4714;92;93;11.73333;0.04714;11.7;11.8;11.03333;0.09428;10.9;11.1
"2013-04-25 00:17:27";"2013-04-25 00:35:27";93.75;0.43301;93;94;11.625;0.0433;11.6;11.7;11;0;11;11
"2013-04-25 00:35:27";"2013-04-25 00:53:27";94;0;94;94;11.225;0.1299;11.1;11.4;10.725;0.1299;10.6;10.9
"2013-04-25 00:53:27";"2013-04-25 01:11:27";94.66667;0.4714;94;95;11.33333;0.04714;11.3;11.4;10.9;0.08165;10.8;11
"2013-04-25 01:11:27";"2013-04-25 01:29:27";95;0;95;95;11.6;0.1;11.5;11.7;11.2;0.1;11.1;11.3
"2013-04-25 01:29:27";"2013-04-25 01:47:27";94.33333;0.4714;94;95;11.8;0.08165;11.7;11.9;11.33333;0.04714;11.3;11.4
"2013-04-25 01:47:27";"2013-04-25 02:05:27";93.5;0.5;93;94;11.775;0.08292;11.7;11.9;11.225;0.10897;11.1;11.4
"2013-04-25 02:05:27";"2013-04-25 02:23:27";93.5;0.5;93;94;11.775;0.0433;11.7;11.8;11.225;0.0433;11.2;11.3
"2013-04-25 02:23:27";"2013-04-25 02:41:27";94;0;94;94;11.83333;0.04714;11.8;11.9;11.33333;0.04714;11.3;11.4
"2013-04-25 02:41:27";"2013-04-25 02:59:27";94.5;0.5;94;95;11.775;0.08292;11.7;11.9;11.325;0.0433;11.3;11.4
"2013-04-25 02:59:27";"2013-04-25 03:17:27";95.5;0.86603;94;96;11.8;0.07071;11.7;11.9;11.4;0;11.4;11.4
"2013-04-25 03:17:27";"2013-04-25 03:35:27";95.33333;0.4714;95;96;11.7;0;11.7;11.7;11.33333;0.04714;11.3;11.4
"2013-04-25 03:35:27";"2013-04-25 03:53:27";95;0;95;95;11.6;0.07071;11.5;11.7;11.2;0.07071;11.1;11.3
"2013-04-25 03:53:27";"2013-04-25 04:11:27";94.5;0.5;94;95;11.45;0.05;11.4;11.5;11;0.07071;10.9;11.1
"2013-04-25 04:11:27";"2013-04-25 04:29:27";94;0;94;94;11.33333;0.04714;11.3;11.4;10.83333;0.04714;10.8;10.9
"2013-04-25 04:29:27";"2013-04-25 04:47:27";94;0;94;94;11.35;0.05;11.3;11.4;10.85;0.05;10.8;10.9
"2013-04-25 04:47:27";"2013-04-25 05:05:27";94.66667;0.4714;94;95;11.23333;0.04714;11.2;11.3;10.73333;0.04714;10.7;10.8
"2013-04-25 05:05:27";"2013-04-25 05:23:27";94.25;0.43301;94;95;11.325;0.08292;11.2;11.4;10.825;0.08292;10.7;10.9
"2013-04-25 05:23:27";"2013-04-25 05:41:27";95;0.8165;94;96;11.23333;0.04714;11.2;11.3;10.76667;0.04714;10.7;10.8
"2013-04-25 05:41:27";"2013-04-25 05:59:27";94.66667;0.4714;94;95;11.16667;0.09428;11.1;11.3;10.73333;0.04714;10.7;10.8
"2013-04-25 05:59:27";"2013-04-25 06:17:27";95;0.8165;94;96;11.33333;0.04714;11.3;11.4;10.93333;0.09428;10.8;11
"2013-04-25 06:17:27";"2013-04-25 06:35:27";94.66667;0.4714;94;95;11.66667;0.04714;11.6;11.7;11.2;0.08165;11.1;11.3
"2013-04-25 06:35:27";"2013-04-25 06:53:27";93.75;0.43301;93;94;12.15;0.1118;12;12.3;11.55;0.0866;11.4;11.6
"2013-04-25 06:53:27";"2013-04-25 07:11:27";92.33333;0.4714;92;93;12.66667;0.12472;12.5;12.8;11.9;0.08165;11.8;12
"2013-04-25 07:11:27";"2013-04-25 07:29:27";90.75;0.43301;90;91;13.225;0.1479;13;13.4;12.3;0.12247;12.1;12.4
"2013-04-25 07:29:27";"2013-04-25 07:47:27";88;0.70711;87;89;14;0.35355;13.6;14.4;12.775;0.27726;12.5;13.1
"2013-04-25 07:47:27";"2013-04-25 08:05:27";84.66667;0.94281;84;86;14.8;0.14142;14.6;14.9;13.16667;0.04714;13.1;13.2
"2013-04-25 08:05:27";"2013-04-25 08:23:27";77;5.14782;70;84;16.625;1.16913;15.3;18.3;13.925;0.4657;13.4;14.6
"2013-04-25 08:23:27";"2013-04-25 08:41:27";64.33333;0.4714;64;65;21.13333;0.57927;20.5;21.9;16.36667;0.46428;15.9;17
"2013-04-25 08:41:27";"2013-04-25 08:59:27";67.25;1.29904;66;69;19.575;0.63787;18.8;20.3;15.35;0.55902;14.5;15.9
"2013-04-25 08:59:27";"2013-04-25 09:17:27";66;3.08221;63;70;20.15;0.90692;18.8;21.2;15.7;0.3937;15.1;16.2
"2013-04-25 09:17:27";"2013-04-25 09:35:27";69;1.41421;68;71;20.33333;0.32998;20.1;20.8;16.26667;0.20548;16;16.5
"2013-04-25 09:35:27";"2013-04-25 09:53:27";71;0.8165;70;72;19.53333;0.49216;18.9;20.1;15.86667;0.47842;15.2;16.3
"2013-04-25 09:53:27";"2013-04-25 10:11:27";68.33333;0.4714;68;69;20.4;0.61644;19.7;21.2;16.26667;0.53125;15.6;16.9
"2013-04-25 10:11:27";"2013-04-25 10:29:27";62.5;1.11803;61;64;24.8;0.84558;23.8;26.1;19.325;0.64566;18.7;20.4
"2013-04-25 10:29:27";"2013-04-25 10:47:27";67;4.12311;60;70;24.35;1.15217;23.5;26.3;19.575;0.4603;19;20.2
"2013-04-25 10:47:27";"2013-04-25 11:05:27";68.66667;3.68179;64;73;23.9;1.18603;22.5;25.4;19.5;0.4899;18.9;20.1
"2013-04-25 11:05:27";"2013-04-25 11:23:27";64.5;0.5;64;65;25.35;0.50249;24.9;26.2;20.1;0.46904;19.7;20.9
"2013-04-25 11:23:27";"2013-04-25 11:41:27";65.33333;0.94281;64;66;24.96667;0.09428;24.9;25.1;19.93333;0.16997;19.7;20.1
"2013-04-25 11:41:27";"2013-04-25 11:59:27";65.5;0.86603;65;67;24.7;0.35355;24.3;25.1;19.675;0.2586;19.3;20
"2013-04-25 11:59:27";"2013-04-25 12:17:26";66.25;0.82916;65;67;24.625;0.75291;23.7;25.8;19.725;0.57173;19;20.6
"2013-04-25 12:17:26";"2013-04-25 12:35:26";64;0.8165;63;65;25.03333;0.41899;24.6;25.6;19.73333;0.41096;19.2;20.2
"2013-04-25 12:35:26";"2013-04-25 12:53:26";63.75;0.82916;63;65;25.125;0.28614;24.8;25.5;19.8;0.14142;19.6;20
"2013-04-25 12:53:26";"2013-04-25 13:11:26";65;0.8165;64;66;24.5;0.45461;24;25.1;19.43333;0.26247;19.2;19.8
"2013-04-25 13:11:26";"2013-04-25 13:29:26";70.5;1.5;69;73;21.875;0.55846;21.1;22.5;17.925;0.42647;17.5;18.4
"2013-04-25 13:29:26";"2013-04-25 13:47:26";72;0;72;72;20.73333;0.30912;20.3;21;17.13333;0.24944;16.8;17.4
"2013-04-25 13:47:26";"2013-04-25 14:05:26";65;4.1833;61;72;24.525;2.15102;21;26.5;19.425;1.24574;17.4;20.5
"2013-04-25 14:05:26";"2013-04-25 14:23:26";63.75;2.38485;61;67;25;0.77782;24.1;26;19.625;0.33448;19.1;20
"2013-04-25 14:23:26";"2013-04-25 14:41:26";66.66667;2.49444;64;70;24.2;0.58878;23.4;24.8;19.43333;0.16997;19.2;19.6
"2013-04-25 14:41:26";"2013-04-25 14:59:26";68.5;1.5;67;71;23.025;0.49181;22.2;23.5;18.65;0.26926;18.2;18.9
"2013-04-25 14:59:26";"2013-04-25 15:17:26";64;0.8165;63;65;24.76667;0.36818;24.3;25.2;19.5;0.1633;19.3;19.7
"2013-04-25 15:17:26";"2013-04-25 15:35:26";75.75;3.19179;71;80;20.75;1.19478;19.3;22.5;17.575;0.70134;16.8;18.5
"2013-04-25 15:35:26";"2013-04-25 15:53:26";79.75;0.82916;79;81;18.225;0.16394;18.1;18.5;15.8;0.12247;15.7;16
"2013-04-25 15:53:26";"2013-04-25 16:11:26";82.33333;1.24722;81;84;17.56667;0.2357;17.4;17.9;15.5;0.1633;15.3;15.7
"2013-04-25 16:11:26";"2013-04-25 16:29:26";86.25;0.82916;85;87;16.9;0.38079;16.4;17.4;15.35;0.30414;15;15.7
"2013-04-25 16:29:26";"2013-04-25 16:47:26";88;0;88;88;16.56667;0.12472;16.4;16.7;15.26667;0.12472;15.1;15.4
"2013-04-25 16:47:26";"2013-04-25 17:05:26";89.25;0.43301;89;90;15.9;0.47434;15.3;16.5;14.725;0.49181;14.1;15.3
"2013-04-25 17:05:26";"2013-04-25 17:23:26";90.25;0.43301;90;91;15.3;0;15.3;15.3;14.25;0.0866;14.2;14.4
"2013-04-25 17:23:26";"2013-04-25 17:41:26";91.33333;0.4714;91;92;14.9;0.1633;14.7;15.1;14.03333;0.16997;13.8;14.2
"2013-04-25 17:41:26";"2013-04-25 17:59:26";92;0;92;92;14.675;0.1299;14.5;14.8;13.875;0.1299;13.7;14
"2013-04-25 17:59:26";"2013-04-25 18:17:26";92;0;92;92;14.13333;0.20548;13.9;14.4;13.33333;0.20548;13.1;13.6
"2013-04-25 18:17:26";"2013-04-25 18:35:26";92;0.70711;91;93;13.675;0.24875;13.3;14;12.875;0.22776;12.5;13.1
"2013-04-25 18:35:26";"2013-04-25 18:53:26";90.5;1.11803;89;92;13.275;0.0433;13.2;13.3;12.325;0.08292;12.2;12.4
"2013-04-25 18:53:26";"2013-04-25 19:11:26";92.66667;0.4714;92;93;13;0.08165;12.9;13.1;12.26667;0.09428;12.2;12.4
"2013-04-25 19:11:26";"2013-04-25 19:29:26";91;1.22474;90;93;12.275;0.42647;11.7;12.9;11.375;0.54025;10.7;12.2
"2013-04-25 19:29:26";"2013-04-25 19:47:26";88.33333;0.94281;87;89;11.33333;0.09428;11.2;11.4;10.16667;0.18856;9.9;10.3
"2013-04-25 19:47:26";"2013-04-25 20:05:26";84.75;0.43301;84;85;10.775;0.1299;10.7;11;9.35;0.15;9.2;9.6
"2013-04-25 20:05:26";"2013-04-25 20:23:26";87.75;0.82916;87;89;10.825;0.0433;10.8;10.9;9.7;0.1;9.6;9.8
"2013-04-25 20:23:26";"2013-04-25 20:41:26";86.66667;0.94281;86;88;10.66667;0.04714;10.6;10.7;9.43333;0.12472;9.3;9.6
"2013-04-25 20:41:26";"2013-04-25 20:59:26";90;0.70711;89;91;10.85;0.0866;10.7;10.9;9.95;0.05;9.9;10
"2013-04-25 20:59:26";"2013-04-25 21:17:26";89.66667;0.4714;89;90;10.63333;0.04714;10.6;10.7;9.7;0.08165;9.6;9.8
"2013-04-25 21:17:26";"2013-04-25 21:35:26";90.75;0.43301;90;91;10.775;0.08292;10.7;10.9;9.95;0.1118;9.8;10.1
"2013-04-25 21:35:26";"2013-04-25 21:53:26";91;0.70711;90;92;10.925;0.0433;10.9;11;10.125;0.08292;10;10.2
"2013-04-25 21:53:26";"2013-04-25 22:11:26";89.66667;1.69967;88;92;10.7;0.21602;10.5;11;9.76667;0.38586;9.4;10.3
"2013-04-25 22:11:26";"2013-04-25 22:29:26";87;1.87083;84;89;10.475;0.0433;10.4;10.5;9.275;0.17854;9;9.5
"2013-04-25 22:29:26";"2013-04-25 22:47:26";90;0;90;90;10.4;0.1633;10.2;10.6;9.5;0.1633;9.3;9.7
"2013-04-25 22:47:26";"2013-04-25 23:05:26";90;0.8165;89;91;10.03333;0.04714;10;10.1;9.13333;0.09428;9;9.2
"2013-04-25 23:05:26";"2013-04-25 23:23:26";91.33333;0.4714;91;92;10;0;10;10;9.23333;0.04714;9.2;9.3
"2013-04-25 23:23:26";"2013-04-25 23:41:26";90.75;0.82916;90;92;10.1;0;10.1;10.1;9.275;0.08292;9.2;9.4
"2013-04-25 23:41:26";"2013-04-25 23:59:26";90.75;0.82916;90;92;10.125;0.08292;10;10.2;9.3;0.15811;9.1;9.5
"2013-04-25 23:59:26";"2013-04-26 00:17:25";89.33333;0.4714;89;90;9.93333;0.04714;9.9;10;8.96667;0.04714;8.9;9
"2013-04-26 00:17:25";"2013-04-26 00:35:25";90.75;0.43301;90;91;9.875;0.08292;9.8;10;9.05;0.0866;9;9.2
"2013-04-26 00:35:25";"2013-04-26 00:53:25";91.66667;0.4714;91;92;9.73333;0.04714;9.7;9.8;9;0;9;9
"2013-04-26 00:53:25";"2013-04-26 01:11:25";92.75;0.43301;92;93;9.55;0.1118;9.4;9.7;8.925;0.08292;8.8;9
"2013-04-26 01:11:25";"2013-04-26 01:29:25";93.25;0.82916;92;94;9.475;0.1299;9.3;9.6;8.9;0.21213;8.6;9.1
"2013-04-26 01:29:25";"2013-04-26 01:47:25";93.66667;0.4714;93;94;9.33333;0.12472;9.2;9.5;8.8;0.14142;8.7;9
"2013-04-26 01:47:25";"2013-04-26 02:05:25";94.25;0.82916;93;95;9.375;0.0433;9.3;9.4;8.9;0.1;8.8;9
"2013-04-26 02:05:25";"2013-04-26 02:23:25";95;0.8165;94;96;9.4;0.08165;9.3;9.5;9;0;9;9
"2013-04-26 02:23:25";"2013-04-26 02:41:25";95;0;95;95;9.025;0.08292;8.9;9.1;8.625;0.08292;8.5;8.7
"2013-04-26 02:41:25";"2013-04-26 02:59:25";94.75;0.43301;94;95;9;0.12247;8.8;9.1;8.575;0.10897;8.4;8.7
"2013-04-26 02:59:25";"2013-04-26 03:17:25";94.33333;0.4714;94;95;9.06667;0.04714;9;9.1;8.6;0;8.6;8.6
"2013-04-26 03:17:25";"2013-04-26 03:35:25";94.75;0.82916;94;96;9.3;0.07071;9.2;9.4;8.875;0.0433;8.8;8.9
"2013-04-26 03:35:25";"2013-04-26 03:53:25";94;0;94;94;9.53333;0.04714;9.5;9.6;9.03333;0.04714;9;9.1
"2013-04-26 03:53:25";"2013-04-26 04:11:25";94;0;94;94;9.375;0.10897;9.2;9.5;8.875;0.10897;8.7;9
"2013-04-26 04:11:25";"2013-04-26 04:29:25";94;0.70711;93;95;9.325;0.1299;9.2;9.5;8.825;0.17854;8.6;9
"2013-04-26 04:29:25";"2013-04-26 04:47:25";93.66667;0.4714;93;94;9.3;0;9.3;9.3;8.76667;0.04714;8.7;8.8
"2013-04-26 04:47:25";"2013-04-26 05:05:25";93.5;0.5;93;94;8.85;0.16583;8.7;9.1;8.3;0.12247;8.2;8.5
"2013-04-26 05:05:25";"2013-04-26 05:23:25";94.66667;0.4714;94;95;8.6;0.08165;8.5;8.7;8.16667;0.04714;8.1;8.2
"2013-04-26 05:23:25";"2013-04-26 05:41:25";95.5;0.5;95;96;8.175;0.1299;8;8.3;7.825;0.1299;7.7;8
"2013-04-26 05:41:25";"2013-04-26 05:59:25";95.5;1.5;94;98;7.675;0.08292;7.6;7.8;7.325;0.10897;7.2;7.5
"2013-04-26 05:59:25";"2013-04-26 06:17:25";93.33333;0.4714;93;94;8.13333;0.16997;7.9;8.3;7.56667;0.12472;7.4;7.7
"2013-04-26 06:17:25";"2013-04-26 06:35:25";90;1.22474;89;92;9.275;0.4867;8.7;10;8.375;0.38971;8;9
"2013-04-26 06:35:25";"2013-04-26 06:53:25";86;2.16025;84;89;11.76667;0.96724;10.4;12.5;10.4;0.70711;9.4;10.9
"2013-04-26 06:53:25";"2013-04-26 07:11:25";76.5;4.60977;71;82;14.6;1.23895;13.4;16.4;12;0.6364;11.4;13
"2013-04-26 07:11:25";"2013-04-26 07:29:25";70;0.70711;69;71;17.35;0.21794;17.1;17.7;13.725;0.10897;13.6;13.9
"2013-04-26 07:29:25";"2013-04-26 07:47:25";70.33333;0.94281;69;71;17.9;0;17.9;17.9;14.26667;0.12472;14.1;14.4
"2013-04-26 07:47:25";"2013-04-26 08:05:25";73.5;1.80278;71;76;17.7;0.49497;17;18.4;14.5;0.22361;14.2;14.8
"2013-04-26 08:05:25";"2013-04-26 08:23:25";71.66667;0.4714;71;72;16.36667;0.28674;16;16.7;13.03333;0.28674;12.7;13.4
"2013-04-26 08:23:25";"2013-04-26 08:41:25";71;1.41421;69;73;17.975;0.67593;17.3;18.7;14.425;0.64952;13.8;15.3
"2013-04-26 08:41:25";"2013-04-26 08:59:25";69.25;1.29904;68;71;19.725;0.2586;19.4;20.1;15.8;0.18708;15.5;16
"2013-04-26 08:59:25";"2013-04-26 09:17:25";68;0;68;68;20.36667;0.37712;20.1;20.9;16.1;0.28284;15.9;16.5
"2013-04-26 09:17:25";"2013-04-26 09:35:25";64;2.12132;62;67;21.975;0.73951;21.3;23.2;17.025;0.76608;16.1;18.2
"2013-04-26 09:35:25";"2013-04-26 09:53:25";68.66667;2.62467;65;71;21.1;0.29439;20.8;21.5;16.93333;0.09428;16.8;17
"2013-04-26 09:53:25";"2013-04-26 10:11:25";64.75;2.16506;62;68;21.65;1.65;19.9;23.8;16.85;1.25797;15.3;18.6
"2013-04-26 10:11:25";"2013-04-26 10:29:25";69;2.44949;66;72;22;1.08012;21;23.5;17.76667;0.65997;17.3;18.7
"2013-04-26 10:29:25";"2013-04-26 10:47:25";66;1.87083;63;68;22.475;0.34911;21.9;22.8;17.8;0.42426;17.4;18.4
"2013-04-26 10:47:25";"2013-04-26 11:05:25";68;1.58114;66;70;22.15;0.72284;21.4;23.3;17.775;0.53561;17.4;18.7
"2013-04-26 11:05:25";"2013-04-26 11:23:25";64.33333;0.4714;64;65;24.83333;0.41096;24.3;25.3;19.6;0.24495;19.3;19.9
"2013-04-26 11:23:25";"2013-04-26 11:41:25";65;2.12132;62;67;23.675;0.69776;22.8;24.5;18.7;0.3937;18.2;19.3
"2013-04-26 11:41:25";"2013-04-26 11:59:25";65;0.8165;64;66;23.9;0.37417;23.5;24.4;18.86667;0.26247;18.5;19.1
"2013-04-26 11:59:25";"2013-04-26 12:17:24";62.5;0.86603;61;63;24.875;0.71545;23.8;25.7;19.35;0.53151;18.5;19.8
"2013-04-26 12:17:24";"2013-04-26 12:35:24";61;1.22474;59;62;26.325;0.22776;26.1;26.7;20.375;0.0433;20.3;20.4
"2013-04-26 12:35:24";"2013-04-26 12:53:24";63;0.8165;62;64;26.06667;0.20548;25.8;26.3;20.43333;0.30912;20;20.7
"2013-04-26 12:53:24";"2013-04-26 13:11:24";64.33333;2.0548;62;67;25.9;0.3559;25.4;26.2;20.6;0.61644;19.8;21.3
"2013-04-26 13:11:24";"2013-04-26 13:29:24";63.33333;0.4714;63;64;26.13333;0.28674;25.8;26.5;20.53333;0.24944;20.2;20.8
"2013-04-26 13:29:24";"2013-04-26 13:47:24";64.25;1.29904;63;66;26.05;1.03562;24.9;27.4;20.7;0.71764;19.8;21.7
"2013-04-26 13:47:24";"2013-04-26 14:05:24";65;1.22474;63;66;25.3;0.72457;24.6;26.5;20.1;0.43589;19.6;20.8
"2013-04-26 14:05:24";"2013-04-26 14:23:24";63.66667;0.4714;63;64;25.76667;0.24944;25.5;26.1;20.33333;0.26247;20.1;20.7
"2013-04-26 14:23:24";"2013-04-26 14:41:24";65.25;0.82916;64;66;25.15;0.21794;24.8;25.4;20.025;0.22776;19.8;20.4
"2013-04-26 14:41:24";"2013-04-26 14:59:24";66.33333;1.24722;65;68;24.06667;0.20548;23.8;24.3;19.3;0;19.3;19.3
