"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2012-06-15 03:01:28";"2012-06-16 11:10:41";;;;;;;;
"2012-06-16 11:10:41";"2012-06-17 19:19:53";;;;;;;;
"2012-06-17 19:19:53";"2012-06-19 03:29:05";;;;;;;;
"2012-06-19 03:29:05";"2012-06-20 11:38:18";;;;;;;;
"2012-06-20 11:38:18";"2012-06-21 19:47:30";;;;;;;;
"2012-06-21 19:47:30";"2012-06-23 03:56:42";;;;;;;;
"2012-06-23 03:56:42";"2012-06-24 12:05:55";;;;;;;;
"2012-06-24 12:05:55";"2012-06-25 20:15:07";;;;;;;;
"2012-06-25 20:15:07";"2012-06-27 04:24:19";;;;;;;;
"2012-06-27 04:24:19";"2012-06-28 12:33:32";;;;;;;;
"2012-06-28 12:33:32";"2012-06-29 20:42:44";;;;;;;;
"2012-06-29 20:42:44";"2012-07-01 04:51:56";;;;;;;;
"2012-07-01 04:51:56";"2012-07-02 13:01:09";;;;;;;;
"2012-07-02 13:01:09";"2012-07-03 21:10:21";;;;;;;;
"2012-07-03 21:10:21";"2012-07-05 05:19:33";;;;;;;;
"2012-07-05 05:19:33";"2012-07-06 13:28:46";;;;;;;;
"2012-07-06 13:28:46";"2012-07-07 21:37:58";;;;;;;;
"2012-07-07 21:37:58";"2012-07-09 05:47:10";;;;;;;;
"2012-07-09 05:47:10";"2012-07-10 13:56:23";;;;;;;;
"2012-07-10 13:56:23";"2012-07-11 22:05:35";;;;;;;;
"2012-07-11 22:05:35";"2012-07-13 06:14:47";;;;;;;;
"2012-07-13 06:14:47";"2012-07-14 14:24:00";;;;;;;;
"2012-07-14 14:24:00";"2012-07-15 22:33:12";;;;;;;;
"2012-07-15 22:33:12";"2012-07-17 06:42:24";;;;;;;;
"2012-07-17 06:42:24";"2012-07-18 14:51:36";;;;;;;;
"2012-07-18 14:51:36";"2012-07-19 23:00:49";;;;;;;;
"2012-07-19 23:00:49";"2012-07-21 07:10:01";;;;;;;;
"2012-07-21 07:10:01";"2012-07-22 15:19:13";;;;;;;;
"2012-07-22 15:19:13";"2012-07-23 23:28:26";;;;;;;;
"2012-07-23 23:28:26";"2012-07-25 07:37:38";;;;;;;;
"2012-07-25 07:37:38";"2012-07-26 15:46:50";;;;;;;;
"2012-07-26 15:46:50";"2012-07-27 23:56:03";;;;;;;;
"2012-07-27 23:56:03";"2012-07-29 08:05:15";;;;;;;;
"2012-07-29 08:05:15";"2012-07-30 16:14:27";;;;;;;;
"2012-07-30 16:14:27";"2012-08-01 00:23:40";;;;;;;;
"2012-08-01 00:23:40";"2012-08-02 08:32:52";;;;;;;;
"2012-08-02 08:32:52";"2012-08-03 16:42:04";;;;;;;;
