"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-09-19 12:00:00";"2013-09-19 15:00:00";59.86914;8.94479;41.3;75.1;22.15286;3.01494;16.9;28.1
"2013-09-19 15:00:00";"2013-09-19 18:00:00";67.00051;10.0683;52.3;90.3;18.22962;2.62041;13.1;22.3
"2013-09-19 18:00:00";"2013-09-19 21:00:00";90.0852;1.74073;85.5;92;12.23363;0.66723;10.7;13.1
"2013-09-19 21:00:00";"2013-09-20 00:00:00";91.9;0;91.9;91.9;10.56512;0.19033;10.1;10.8
"2013-09-20 00:00:00";"2013-09-20 03:00:00";91.8375;0.04841;91.8;91.9;9.64375;0.41226;9;10.2
"2013-09-20 03:00:00";"2013-09-20 06:00:00";91.72059;0.04043;91.7;91.8;8.29265;0.24693;7.9;9
"2013-09-20 06:00:00";"2013-09-20 09:00:00";67.21878;11.83536;51.4;92;18.13433;3.22163;8.1;22.1
"2013-09-20 09:00:00";"2013-09-20 12:00:00";46.4354;7.10966;32.2;65.2;24.66371;2.81367;18.6;29.7
"2013-09-20 12:00:00";"2013-09-20 15:00:00";39.42295;6.15397;29.9;55.3;28.43058;2.17156;23.9;32.2
"2013-09-20 15:00:00";"2013-09-20 18:00:00";60.4174;13.21907;45.5;92.2;22.18427;4.04274;12.5;26.7
"2013-09-20 18:00:00";"2013-09-20 21:00:00";91.94478;0.15955;91.7;92.2;10.6;1.12899;8.8;12.4
"2013-09-20 21:00:00";"2013-09-21 00:00:00";91.52319;0.09348;91.4;91.7;7.57826;0.66917;6.4;9
"2013-09-21 00:00:00";"2013-09-21 03:00:00";91.3039;0.01935;91.3;91.4;6.28961;0.21049;5.9;6.7
"2013-09-21 03:00:00";"2013-09-21 06:00:00";91.33467;0.04759;91.3;91.4;6.27067;0.3801;5.6;7
"2013-09-21 06:00:00";"2013-09-21 09:00:00";71.52597;12.66671;53.7;92.2;19.42708;4.95873;6.9;26.6
"2013-09-21 09:00:00";"2013-09-21 12:00:00";45.59338;4.03509;35.2;56.4;28.51361;1.80765;23.5;32
"2013-09-21 12:00:00";"2013-09-21 15:00:00";44.74048;3.76266;35.4;55;29.76488;1.35894;26.9;32.6
"2013-09-21 15:00:00";"2013-09-21 18:00:00";62.72023;10.69343;45.8;89.1;23.17482;3.55947;16;28.2
"2013-09-21 18:00:00";"2013-09-21 21:00:00";91.72121;0.92292;89.2;92.5;14.35455;1.31466;11.8;16
"2013-09-21 21:00:00";"2013-09-22 00:00:00";91.93833;0.13177;91.7;92.1;10.14;1.03331;8.6;11.9
"2013-09-22 00:00:00";"2013-09-22 03:00:00";91.605;0.06934;91.5;91.7;7.76167;0.52981;6.6;8.6
"2013-09-22 03:00:00";"2013-09-22 06:00:00";91.37424;0.04707;91.3;91.5;6.23636;0.30878;5.6;6.7
"2013-09-22 06:00:00";"2013-09-22 09:00:00";68.55662;12.09845;50;92;18.95239;4.48307;5.9;24.4
"2013-09-22 09:00:00";"2013-09-22 12:00:00";59.94918;9.29805;38.8;72.3;22.61946;3.19889;18.2;31
"2013-09-22 12:00:00";"2013-09-22 15:00:00";53.77241;8.98369;36.7;75.9;25.50199;2.85779;18.6;30.2
"2013-09-22 15:00:00";"2013-09-22 18:00:00";79.35429;8.13971;57.5;91;17.27104;1.982;14.2;23.5
"2013-09-22 18:00:00";"2013-09-22 21:00:00";91.46421;0.94311;89.5;92.3;12.87474;0.74579;11.5;14
"2013-09-22 21:00:00";"2013-09-23 00:00:00";92.02857;0.04518;92;92.1;11.29796;0.27217;10.7;11.8
"2013-09-23 00:00:00";"2013-09-23 03:00:00";92;0;92;92;11.39362;0.19505;10.8;11.7
"2013-09-23 03:00:00";"2013-09-23 06:00:00";91.86939;0.10918;91.7;92;9.69388;0.60724;8.7;10.7
"2013-09-23 06:00:00";"2013-09-23 09:00:00";70.02655;11.52727;54.7;92.3;18.65501;3.2216;8.8;23.1
"2013-09-23 09:00:00";"2013-09-23 12:00:00";58.76671;5.96528;46.9;70;22.84178;2.3465;19.5;27.3
"2013-09-23 12:00:00";"2013-09-23 15:00:00";56.16712;5.43979;40.6;65.5;23.19474;2.098;19.7;28.1
"2013-09-23 15:00:00";"2013-09-23 18:00:00";63.03606;9.2924;46.2;85.7;19.78299;2.64608;14.7;23.8
