"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-01-18 19:47:42";"2013-01-18 22:53:42";;;;;;;;;;;;
"2013-01-18 22:53:42";"2013-01-19 01:59:42";;;;;;;;;;;;
"2013-01-19 01:59:42";"2013-01-19 05:05:42";;;;;;;;;;;;
"2013-01-19 05:05:42";"2013-01-19 08:11:42";;;;;;;;;;;;
"2013-01-19 08:11:42";"2013-01-19 11:17:42";;;;;;;;;;;;
"2013-01-19 11:17:42";"2013-01-19 14:23:42";;;;;;;;;;;;
"2013-01-19 14:23:42";"2013-01-19 17:29:41";;;;;;;;;;;;
"2013-01-19 17:29:41";"2013-01-19 20:35:41";;;;;;;;;;;;
"2013-01-19 20:35:41";"2013-01-19 23:41:41";;;;;;;;;;;;
"2013-01-19 23:41:41";"2013-01-20 02:47:41";;;;;;;;;;;;
"2013-01-20 02:47:41";"2013-01-20 05:53:41";;;;;;;;;;;;
"2013-01-20 05:53:41";"2013-01-20 08:59:41";;;;;;;;;;;;
"2013-01-20 08:59:41";"2013-01-20 12:05:41";;;;;;;;;;;;
"2013-01-20 12:05:41";"2013-01-20 15:11:41";;;;;;;;;;;;
"2013-01-20 15:11:41";"2013-01-20 18:17:40";;;;;;;;;;;;
"2013-01-20 18:17:40";"2013-01-20 21:23:40";;;;;;;;;;;;
"2013-01-20 21:23:40";"2013-01-21 00:29:40";;;;;;;;;;;;
"2013-01-21 00:29:40";"2013-01-21 03:35:40";;;;;;;;;;;;
"2013-01-21 03:35:40";"2013-01-21 06:41:40";;;;;;;;;;;;
"2013-01-21 06:41:40";"2013-01-21 09:47:40";;;;;;;;;;;;
"2013-01-21 09:47:40";"2013-01-21 12:53:40";;;;;;;;;;;;
"2013-01-21 12:53:40";"2013-01-21 15:59:40";;;;;;;;;;;;
"2013-01-21 15:59:40";"2013-01-21 19:05:39";;;;;;;;;;;;
"2013-01-21 19:05:39";"2013-01-21 22:11:39";;;;;;;;;;;;
"2013-01-21 22:11:39";"2013-01-22 01:17:39";;;;;;;;;;;;
"2013-01-22 01:17:39";"2013-01-22 04:23:39";;;;;;;;;;;;
"2013-01-22 04:23:39";"2013-01-22 07:29:39";;;;;;;;;;;;
"2013-01-22 07:29:39";"2013-01-22 10:35:39";;;;;;;;;;;;
"2013-01-22 10:35:39";"2013-01-22 13:41:39";;;;;;;;;;;;
"2013-01-22 13:41:39";"2013-01-22 16:47:39";;;;;;;;;;;;
"2013-01-22 16:47:39";"2013-01-22 19:53:38";;;;;;;;;;;;
"2013-01-22 19:53:38";"2013-01-22 22:59:38";;;;;;;;;;;;
"2013-01-22 22:59:38";"2013-01-23 02:05:38";;;;;;;;;;;;
"2013-01-23 02:05:38";"2013-01-23 05:11:38";;;;;;;;;;;;
"2013-01-23 05:11:38";"2013-01-23 08:17:38";;;;;;;;;;;;
"2013-01-23 08:17:38";"2013-01-23 11:23:38";;;;;;;;;;;;
"2013-01-23 11:23:38";"2013-01-23 14:29:38";;;;;;;;;;;;
"2013-01-23 14:29:38";"2013-01-23 17:35:38";;;;;;;;;;;;
"2013-01-23 17:35:38";"2013-01-23 20:41:37";;;;;;;;;;;;
"2013-01-23 20:41:37";"2013-01-23 23:47:37";;;;;;;;;;;;
"2013-01-23 23:47:37";"2013-01-24 02:53:37";;;;;;;;;;;;
"2013-01-24 02:53:37";"2013-01-24 05:59:37";;;;;;;;;;;;
"2013-01-24 05:59:37";"2013-01-24 09:05:37";;;;;;;;;;;;
"2013-01-24 09:05:37";"2013-01-24 12:11:37";;;;;;;;;;;;
"2013-01-24 12:11:37";"2013-01-24 15:17:37";;;;;;;;;;;;
"2013-01-24 15:17:37";"2013-01-24 18:23:37";;;;;;;;;;;;
"2013-01-24 18:23:37";"2013-01-24 21:29:36";;;;;;;;;;;;
"2013-01-24 21:29:36";"2013-01-25 00:35:36";;;;;;;;;;;;
"2013-01-25 00:35:36";"2013-01-25 03:41:36";;;;;;;;;;;;
"2013-01-25 03:41:36";"2013-01-25 06:47:36";;;;;;;;;;;;
"2013-01-25 06:47:36";"2013-01-25 09:53:36";;;;;;;;;;;;
"2013-01-25 09:53:36";"2013-01-25 12:59:36";;;;;;;;;;;;
"2013-01-25 12:59:36";"2013-01-25 16:05:36";;;;;;;;;;;;
"2013-01-25 16:05:36";"2013-01-25 19:11:36";;;;;;;;;;;;
"2013-01-25 19:11:36";"2013-01-25 22:17:35";;;;;;;;;;;;
"2013-01-25 22:17:35";"2013-01-26 01:23:35";;;;;;;;;;;;
"2013-01-26 01:23:35";"2013-01-26 04:29:35";;;;;;;;;;;;
"2013-01-26 04:29:35";"2013-01-26 07:35:35";;;;;;;;;;;;
"2013-01-26 07:35:35";"2013-01-26 10:41:35";;;;;;;;;;;;
"2013-01-26 10:41:35";"2013-01-26 13:47:35";;;;;;;;;;;;
"2013-01-26 13:47:35";"2013-01-26 16:53:35";;;;;;;;;;;;
"2013-01-26 16:53:35";"2013-01-26 19:59:35";;;;;;;;;;;;
"2013-01-26 19:59:35";"2013-01-26 23:05:34";;;;;;;;;;;;
"2013-01-26 23:05:34";"2013-01-27 02:11:34";;;;;;;;;;;;
"2013-01-27 02:11:34";"2013-01-27 05:17:34";;;;;;;;;;;;
"2013-01-27 05:17:34";"2013-01-27 08:23:34";;;;;;;;;;;;
"2013-01-27 08:23:34";"2013-01-27 11:29:34";;;;;;;;;;;;
"2013-01-27 11:29:34";"2013-01-27 14:35:34";;;;;;;;;;;;
"2013-01-27 14:35:34";"2013-01-27 17:41:34";;;;;;;;;;;;
"2013-01-27 17:41:34";"2013-01-27 20:47:34";;;;;;;;;;;;
"2013-01-27 20:47:34";"2013-01-27 23:53:33";;;;;;;;;;;;
"2013-01-27 23:53:33";"2013-01-28 02:59:33";;;;;;;;;;;;
"2013-01-28 02:59:33";"2013-01-28 06:05:33";;;;;;;;;;;;
"2013-01-28 06:05:33";"2013-01-28 09:11:33";;;;;;;;;;;;
"2013-01-28 09:11:33";"2013-01-28 12:17:33";;;;;;;;;;;;
"2013-01-28 12:17:33";"2013-01-28 15:23:33";;;;;;;;;;;;
"2013-01-28 15:23:33";"2013-01-28 18:29:33";;;;;;;;;;;;
"2013-01-28 18:29:33";"2013-01-28 21:35:33";;;;;;;;;;;;
"2013-01-28 21:35:33";"2013-01-29 00:41:32";;;;;;;;;;;;
"2013-01-29 00:41:32";"2013-01-29 03:47:32";;;;;;;;;;;;
"2013-01-29 03:47:32";"2013-01-29 06:53:32";;;;;;;;;;;;
"2013-01-29 06:53:32";"2013-01-29 09:59:32";;;;;;;;;;;;
"2013-01-29 09:59:32";"2013-01-29 13:05:32";;;;;;;;;;;;
