"inicio";"fin";"humidity (sanpedro 004)";"std";"min";"max";"temp_dry (sanpedro 004)";"std";"min";"max";"temp_wet (sanpedro 004)";"std";"min";"max"
"2013-04-12 14:47:26";"2013-04-13 08:59:26";;;;;;;;;;;;
"2013-04-13 08:59:26";"2013-04-14 03:11:26";;;;;;;;;;;;
"2013-04-14 03:11:26";"2013-04-14 21:23:25";;;;;;;;;;;;
"2013-04-14 21:23:25";"2013-04-15 15:35:25";80.90438;8.00399;71;106;18.70762;1.73411;14.3;22.4;16.35186;0.88697;13.6;18.7
"2013-04-15 15:35:25";"2013-04-16 09:47:25";83.23055;13.96518;60;101;17.68535;4.96702;10.3;26.4;15.4611;3.10285;10.2;21
"2013-04-16 09:47:25";"2013-04-17 03:59:25";83.91571;10.23961;67;104;20.54051;4.70861;9;27.9;18.38032;3.43999;9;23.5
"2013-04-17 03:59:25";"2013-04-17 22:11:24";80.61942;10.14826;60;102;21.12391;4.86462;8.8;30.6;18.50694;3.75501;8.9;25.3
"2013-04-17 22:11:24";"2013-04-18 16:23:24";84.1376;7.72878;68;101;21.50614;4.12507;11.7;27;19.42353;3.4952;11.6;24.6
"2013-04-18 16:23:24";"2013-04-19 10:35:24";95.05109;9.33154;68;101;14.70255;2.76269;11.4;20.8;14.13686;2.11581;11.3;19.2
"2013-04-19 10:35:24";"2013-04-20 04:47:24";99.47119;0.88203;97;102;12.75034;1.04552;11.3;15.7;12.74915;1.07793;11.3;15.6
"2013-04-20 04:47:24";"2013-04-20 22:59:23";83.78767;10.97894;66;101;16.57329;3.86504;11.3;23.4;14.57671;2.35376;11.3;19.1
"2013-04-20 22:59:23";"2013-04-21 17:11:23";;;;;;;;;;;;
"2013-04-21 17:11:23";"2013-04-22 11:23:23";82.80435;4.66541;67;90;20.51159;1.83592;18.8;26.1;18.34348;1.11527;17.1;21.2
"2013-04-22 11:23:23";"2013-04-23 05:35:23";90.94174;8.12531;70;105;18.06756;4.2993;9.9;25.7;16.93666;3.33522;10;22.7
"2013-04-23 05:35:23";"2013-04-23 23:47:22";77.0781;11.64395;59;102;19.49339;3.5257;10.4;25.4;16.49766;2.49865;10.4;21.8
"2013-04-23 23:47:22";"2013-04-24 17:59:22";98.31933;0.9432;97;100;10.83025;0.85617;9.2;11.8;10.72353;0.83391;9.1;11.6
"2013-04-24 17:59:22";"2013-04-25 12:11:22";;;;;;;;;;;;
"2013-04-25 12:11:22";"2013-04-26 06:23:22";;;;;;;;;;;;
"2013-04-26 06:23:22";"2013-04-27 00:35:21";79.14974;9.42912;60;101;22.70571;4.23669;10.5;27.7;19.80223;3.09922;10.5;23.9
"2013-04-27 00:35:21";"2013-04-27 18:47:21";78.81347;10.41514;59;103;21.0579;5.65413;0;28.1;18.19101;4.59892;7.7;23.5
"2013-04-27 18:47:21";"2013-04-28 12:59:21";78.24346;11.50864;60;101;19.9808;4.98066;10.3;27.2;17.06797;3.68657;10.3;23.6
"2013-04-28 12:59:21";"2013-04-29 07:11:21";86.58765;10.38023;73;102;19.70966;5.94481;10.4;27;17.89018;4.50351;10.5;23.6
"2013-04-29 07:11:21";"2013-04-30 01:23:20";81.27029;10.58719;62;101;19.26537;3.56636;11.9;26.8;16.83955;2.27043;11.9;22.1
"2013-04-30 01:23:20";"2013-04-30 19:35:20";98.76543;0.82059;97;101;11.78519;0.09443;11.6;12;11.74321;0.09154;11.6;11.9
"2013-04-30 19:35:20";"2013-05-01 13:47:20";;;;;;;;;;;;
"2013-05-01 13:47:20";"2013-05-02 07:59:20";90.91608;3.60554;83;100;15.09231;0.82835;13.6;16.7;14.14056;0.86025;12.8;15.9
"2013-05-02 07:59:20";"2013-05-03 02:11:19";79.60162;12.27446;57;103;20.89075;4.4624;11.7;28.9;18.08442;2.87862;11.7;23.2
"2013-05-03 02:11:19";"2013-05-03 20:23:19";77.76291;11.39426;58;113;20.98332;4.52357;10.9;28.2;17.95252;3.25927;10.8;23.6
"2013-05-03 20:23:19";"2013-05-04 14:35:19";77.20149;10.03257;63;102;22.68056;5.48549;8.8;27.3;19.47882;4.43284;8.9;24.5
"2013-05-04 14:35:19";"2013-05-05 08:47:19";91.89569;7.46677;77;101;16.74089;4.12956;11.7;24.6;15.77935;3.39189;11.7;22.3
"2013-05-05 08:47:19";"2013-05-06 02:59:18";83.71266;13.11691;54;103;19.19922;4.76847;11.3;27.1;17.01089;3.17226;11.4;23.1
