"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-03-06 00:00:00";"2013-03-07 00:00:00";79.37292;17.43065;36.8;92.5;16.64826;6.02458;10.3;31.2
"2013-03-07 00:00:00";"2013-03-08 00:00:00";79.92308;17.76521;33.5;92.6;16.48566;6.65384;10;33
"2013-03-08 00:00:00";"2013-03-09 00:00:00";78.93889;16.39915;40.4;92.7;15.32326;6.70314;6.4;30.9
"2013-03-09 00:00:00";"2013-03-10 00:00:00";84.73048;10.17468;60.1;92.6;14.45019;4.64303;8.9;25
"2013-03-10 00:00:00";"2013-03-11 00:00:00";;;;;;;;
"2013-03-11 00:00:00";"2013-03-12 00:00:00";87.79296;7.3054;59.3;92.6;14.07465;3.20399;9.8;23.8
"2013-03-12 00:00:00";"2013-03-13 00:00:00";78.99467;12.10968;44.6;92.6;18.19733;4.11435;11.5;30
"2013-03-13 00:00:00";"2013-03-14 00:00:00";82.79864;15.03856;42.4;92.7;14.86769;6.26251;7.3;30.6
"2013-03-14 00:00:00";"2013-03-15 00:00:00";78.28356;14.22213;42.2;92.6;16.85114;6.69193;7.1;30.9
"2013-03-15 00:00:00";"2013-03-16 00:00:00";87.36719;5.56471;73.9;92.7;15.04297;3.09305;9.7;20.6
"2013-03-16 00:00:00";"2013-03-17 00:00:00";;;;;;;;
"2013-03-17 00:00:00";"2013-03-18 00:00:00";;;;;;;;
"2013-03-18 00:00:00";"2013-03-19 00:00:00";80.31573;15.82503;35.7;92.8;18.15281;5.2758;12.6;32.2
"2013-03-19 00:00:00";"2013-03-20 00:00:00";84.75923;11.39141;50.3;92.7;15.75993;4.61672;10.6;28.8
"2013-03-20 00:00:00";"2013-03-21 00:00:00";82.90486;14.00513;43.5;92.7;16.0875;5.88046;9.5;32.3
"2013-03-21 00:00:00";"2013-03-22 00:00:00";82.73693;13.86184;43.1;92.6;16.68133;5.46654;11;32.4
