"inicio";"fin";"humidity (sanpedro 002)";"std";"min";"max";"temperature (sanpedro 002)";"std";"min";"max"
"2013-03-21 20:30:00";"2013-03-23 09:00:00";87.46813;10.39332;46.9;92.7;13.64896;4.54845;7.9;27.9
"2013-03-23 09:00:00";"2013-03-24 21:30:00";80.85233;14.81209;36.7;92.7;15.87767;5.92982;6.5;30.3
"2013-03-24 21:30:00";"2013-03-26 10:00:00";83.1206;15.5297;35.2;92.8;14.6875;6.97848;6.2;32.4
"2013-03-26 10:00:00";"2013-03-27 22:30:00";75.44817;19.63027;27.6;92.6;16.77443;8.15458;3.7;32.2
"2013-03-27 22:30:00";"2013-03-29 11:00:00";81.27037;16.66192;33.3;92.7;15.2037;6.98428;6.9;32.7
"2013-03-29 11:00:00";"2013-03-30 23:30:00";82.16774;12.50059;49.5;92.7;15.30806;5.21478;8.3;26.6
"2013-03-30 23:30:00";"2013-04-01 12:00:00";80.14495;15.55741;41.7;92.6;15.09702;6.8908;6.9;31.6
"2013-04-01 12:00:00";"2013-04-03 00:30:00";80.28919;14.17115;51.9;94.7;15.93378;5.72683;9.3;27.9
"2013-04-03 00:30:00";"2013-04-04 13:00:00";;;;;;;;
"2013-04-04 13:00:00";"2013-04-06 01:30:00";78.69476;14.53105;50.1;95;17.3252;3.92388;10.5;27.5
"2013-04-06 01:30:00";"2013-04-07 14:00:00";74.56105;16.50618;30.9;95;16.9601;5.76323;6.4;32.5
"2013-04-07 14:00:00";"2013-04-09 02:30:00";;;;;;;;
"2013-04-09 02:30:00";"2013-04-10 15:00:00";74.52822;16.38866;38.9;95.2;17.05333;4.82286;8.5;31.4
"2013-04-10 15:00:00";"2013-04-12 03:30:00";90.68621;3.41958;85.9;94.9;11.19606;1.94485;7.5;14.9
"2013-04-12 03:30:00";"2013-04-13 16:00:00";;;;;;;;
"2013-04-13 16:00:00";"2013-04-15 04:30:00";;;;;;;;
"2013-04-15 04:30:00";"2013-04-16 17:00:00";73.84858;14.48561;46.4;95;18.08286;4.03733;10.4;26.2
"2013-04-16 17:00:00";"2013-04-18 05:30:00";81.55055;14.66712;36.1;95.1;15.59106;4.9067;7.8;31.6
"2013-04-18 05:30:00";"2013-04-19 18:00:00";75.55826;14.48641;50.5;95.2;17.98581;3.93827;10.4;26.1
"2013-04-19 18:00:00";"2013-04-21 06:30:00";84.38967;11.09863;55.4;95;14.66022;3.56605;10.5;24.8
"2013-04-21 06:30:00";"2013-04-22 19:00:00";72.70672;10.06507;51.8;95;18.87209;2.23132;12.7;23.7
"2013-04-22 19:00:00";"2013-04-24 07:30:00";80.66679;12.70186;48.6;94.9;14.50227;3.55947;8.4;22.8
"2013-04-24 07:30:00";"2013-04-25 20:00:00";;;;;;;;
"2013-04-25 20:00:00";"2013-04-27 08:30:00";77.83096;16.15596;45.3;95;15.59771;5.62159;5.4;27.8
"2013-04-27 08:30:00";"2013-04-28 21:00:00";70.35071;17.38457;40.4;95.1;18.53455;4.72553;9.7;30.6
"2013-04-28 21:00:00";"2013-04-30 09:30:00";82.36852;11.66225;58.1;94.9;14.97636;3.52964;9.4;25.9
"2013-04-30 09:30:00";"2013-05-01 22:00:00";;;;;;;;
"2013-05-01 22:00:00";"2013-05-03 10:30:00";77.75505;13.49868;36.7;95;16.83977;3.79604;11.2;32.9
"2013-05-03 10:30:00";"2013-05-04 23:00:00";72.35124;15.97118;41.6;94.9;18.19976;4.68771;8.7;30.6
"2013-05-04 23:00:00";"2013-05-06 11:30:00";80.98459;11.72463;48.8;95;15.54584;3.26707;10.3;26.6
"2013-05-06 11:30:00";"2013-05-08 00:00:00";81.41864;11.76663;49.4;95;15.43574;3.93265;6.9;27.2
"2013-05-08 00:00:00";"2013-05-09 12:30:00";73.53215;12.72191;36.6;94.9;16.70638;3.28099;8.2;27.1
"2013-05-09 12:30:00";"2013-05-11 01:00:00";76.82154;13.55271;47.7;95.1;16.70643;3.5721;9.1;27.2
"2013-05-11 01:00:00";"2013-05-12 13:30:00";75.23235;14.44176;41.5;94.8;17.11617;4.62957;7.3;28.9
"2013-05-12 13:30:00";"2013-05-14 02:00:00";76.03277;13.72115;40.8;95;16.67085;4.17866;7.6;28.2
"2013-05-14 02:00:00";"2013-05-15 14:30:00";81.31392;7.96678;58;95.1;16.12064;2.48484;8.4;22.3
"2013-05-15 14:30:00";"2013-05-17 03:00:00";79.45224;12.51324;53.5;95.1;16.25511;3.22569;10.4;24.3
"2013-05-17 03:00:00";"2013-05-18 15:30:00";78.13383;12.68509;45.1;95.1;16.77595;3.48169;8.3;30
"2013-05-18 15:30:00";"2013-05-20 04:00:00";79.80429;10.08322;44.8;95.2;16.64306;3.10751;8.5;28.6
"2013-05-20 04:00:00";"2013-05-21 16:30:00";76.63667;11.26291;51.3;88.5;18.51883;2.26259;15.4;26.6
"2013-05-21 16:30:00";"2013-05-23 05:00:00";81.12637;10.92655;54.7;94.8;16.12298;3.35517;9.4;25.6
"2013-05-23 05:00:00";"2013-05-24 17:30:00";82.82935;10.68145;43.5;95.1;16.17119;2.94505;9.2;29.4
"2013-05-24 17:30:00";"2013-05-26 06:00:00";77.10712;14.79341;42.4;94.9;15.8931;5.15445;7.2;27.9
"2013-05-26 06:00:00";"2013-05-27 18:30:00";74.94809;13.49576;47.5;95.1;16.61774;3.56683;6.2;25
"2013-05-27 18:30:00";"2013-05-29 07:00:00";82.8341;10.72613;50.6;95.3;13.56034;3.97462;5.9;25.2
"2013-05-29 07:00:00";"2013-05-30 19:30:00";66.63352;13.13054;36.2;94.8;18.96743;3.63136;6.1;28.7
"2013-05-30 19:30:00";"2013-06-01 08:00:00";72.9928;12.43066;43.5;92.7;16.5979;3.90828;5.4;31
"2013-06-01 08:00:00";"2013-06-02 20:30:00";60.45389;11.6035;39;92.7;19.8802;3.37291;6.7;30.4
"2013-06-02 20:30:00";"2013-06-04 09:00:00";89.35333;2.84516;86.3;92.2;11.66444;0.77004;10.1;12.6
"2013-06-04 09:00:00";"2013-06-05 21:30:00";;;;;;;;
"2013-06-05 21:30:00";"2013-06-07 10:00:00";76.07759;16.4147;42.9;95;15.89734;3.75325;7.6;27.4
"2013-06-07 10:00:00";"2013-06-08 22:30:00";73.98249;15.69018;33;94.7;16.43827;3.89928;6.7;27
"2013-06-08 22:30:00";"2013-06-10 11:00:00";89.94557;3.57296;86.1;94.5;9.91013;0.87361;8.5;11.7
"2013-06-10 11:00:00";"2013-06-11 23:30:00";;;;;;;;
"2013-06-11 23:30:00";"2013-06-13 12:00:00";76.27254;16.35049;42.8;94.9;16.01308;5.45646;6.7;28.2
"2013-06-13 12:00:00";"2013-06-15 00:30:00";76.36888;14.44141;42.4;95.1;16.45153;4.00055;6.4;27.6
"2013-06-15 00:30:00";"2013-06-16 13:00:00";70.7343;16.70559;32.4;94.8;17.47715;5.74841;6.4;35.9
"2013-06-16 13:00:00";"2013-06-18 01:30:00";79.27318;12.23494;45.9;95.1;15.24071;5.03326;6.9;25.3
"2013-06-18 01:30:00";"2013-06-19 14:00:00";87.83492;3.32681;85.7;94.1;6.96032;0.66893;6.2;8.3
"2013-06-19 14:00:00";"2013-06-21 02:30:00";;;;;;;;
"2013-06-21 02:30:00";"2013-06-22 15:00:00";58.07849;7.13454;43.3;74.6;20.68423;1.91443;17.4;27
"2013-06-22 15:00:00";"2013-06-24 03:30:00";73.7508;15.16396;38.5;94.8;15.89891;5.03912;5;27.6
"2013-06-24 03:30:00";"2013-06-25 16:00:00";71.53937;15.11306;41.8;94.9;17.18876;4.32588;8.8;28.8
"2013-06-25 16:00:00";"2013-06-27 04:30:00";79.33043;13.92467;42.1;95;15.36979;5.68182;5.5;29.4
"2013-06-27 04:30:00";"2013-06-28 17:00:00";72.09613;12.89442;45.8;94.8;16.82252;3.66996;5.4;26.5
"2013-06-28 17:00:00";"2013-06-30 05:30:00";81.79669;8.22736;68.1;94.4;11.7174;3.25704;5.7;15.4
"2013-06-30 05:30:00";"2013-07-01 18:00:00";;;;;;;;
"2013-07-01 18:00:00";"2013-07-03 06:30:00";;;;;;;;
"2013-07-03 06:30:00";"2013-07-04 19:00:00";;;;;;;;
"2013-07-04 19:00:00";"2013-07-06 07:30:00";;;;;;;;
"2013-07-06 07:30:00";"2013-07-07 20:00:00";;;;;;;;
"2013-07-07 20:00:00";"2013-07-09 08:30:00";69.68911;11.7532;51.3;92;15.72137;3.6698;8.7;24.6
