"inicio";"fin";"humidity (sanpedro 003)";"std";"min";"max";"temperature (sanpedro 003)";"std";"min";"max"
"2013-04-28 14:35:37";"2013-04-28 17:59:37";;;;;;;;
"2013-04-28 17:59:37";"2013-04-28 21:23:37";90.74154;3.1822;86.2;94.8;12.66923;1.33127;9.8;15
"2013-04-28 21:23:37";"2013-04-29 00:47:37";90.1619;3.46458;86.2;94.5;11.16667;0.94079;9.5;12.4
"2013-04-29 00:47:37";"2013-04-29 04:11:36";90.86892;3.33118;86.4;94.5;11.86081;0.50452;10.9;12.6
"2013-04-29 04:11:36";"2013-04-29 07:35:36";90.55181;3.4654;86.3;94.8;12.67952;0.9898;10.6;14.7
"2013-04-29 07:35:36";"2013-04-29 10:59:36";78.655;4.48397;74.1;94.8;17.37417;1.2521;14.2;19.2
"2013-04-29 10:59:36";"2013-04-29 14:23:36";58.10455;1.59815;51.5;60.7;21.74318;1.657;20.8;25.8
"2013-04-29 14:23:36";"2013-04-29 17:47:35";87.22769;3.805;82.6;94.8;14.37231;0.61206;13.3;15.5
"2013-04-29 17:47:35";"2013-04-29 21:11:35";90.73333;3.39898;86.5;94.7;12.80833;0.49406;12;13.9
"2013-04-29 21:11:35";"2013-04-30 00:35:35";91.05278;3.4051;86.4;94.7;12.36111;0.61386;11.3;13.3
"2013-04-30 00:35:35";"2013-04-30 03:59:35";90.66923;3.50203;86.4;94.6;11.65897;0.54052;10.7;12.6
"2013-04-30 03:59:35";"2013-04-30 07:23:34";;;;;;;;
"2013-04-30 07:23:34";"2013-04-30 10:47:34";;;;;;;;
"2013-04-30 10:47:34";"2013-04-30 14:11:34";;;;;;;;
"2013-04-30 14:11:34";"2013-04-30 17:35:34";;;;;;;;
"2013-04-30 17:35:34";"2013-04-30 20:59:33";;;;;;;;
"2013-04-30 20:59:33";"2013-05-01 00:23:33";;;;;;;;
"2013-05-01 00:23:33";"2013-05-01 03:47:33";;;;;;;;
"2013-05-01 03:47:33";"2013-05-01 07:11:33";;;;;;;;
"2013-05-01 07:11:33";"2013-05-01 10:35:32";;;;;;;;
"2013-05-01 10:35:32";"2013-05-01 13:59:32";;;;;;;;
"2013-05-01 13:59:32";"2013-05-01 17:23:32";;;;;;;;
"2013-05-01 17:23:32";"2013-05-01 20:47:32";;;;;;;;
"2013-05-01 20:47:32";"2013-05-02 00:11:31";;;;;;;;
"2013-05-02 00:11:31";"2013-05-02 03:35:31";;;;;;;;
"2013-05-02 03:35:31";"2013-05-02 06:59:31";;;;;;;;
"2013-05-02 06:59:31";"2013-05-02 10:23:31";88.38302;3.18699;84.1;94.9;15.16415;0.9487;13.6;17.3
"2013-05-02 10:23:31";"2013-05-02 13:47:30";79.84444;2.51401;77.1;86.7;17.07778;0.8337;16.5;18.9
"2013-05-02 13:47:30";"2013-05-02 17:11:30";75.20432;3.55291;69.1;85.3;17.56619;0.90931;16.5;19.6
