"inicio";"fin";"humidity (sanpedro 005)";"std";"min";"max";"temperature (sanpedro 005)";"std";"min";"max"
"2013-02-20 17:11:17";"2013-02-20 19:59:17";75.70882;2.01822;71.5;80.2;19.01275;0.47392;18.4;20
"2013-02-20 19:59:17";"2013-02-20 22:47:17";;;;;;;;
"2013-02-20 22:47:17";"2013-02-21 01:35:17";;;;;;;;
"2013-02-21 01:35:17";"2013-02-21 04:23:16";;;;;;;;
"2013-02-21 04:23:16";"2013-02-21 07:11:16";;;;;;;;
"2013-02-21 07:11:16";"2013-02-21 09:59:16";;;;;;;;
"2013-02-21 09:59:16";"2013-02-21 12:47:16";;;;;;;;
"2013-02-21 12:47:16";"2013-02-21 15:35:15";;;;;;;;
"2013-02-21 15:35:15";"2013-02-21 18:23:15";;;;;;;;
"2013-02-21 18:23:15";"2013-02-21 21:11:15";;;;;;;;
"2013-02-21 21:11:15";"2013-02-21 23:59:15";;;;;;;;
"2013-02-21 23:59:15";"2013-02-22 02:47:14";;;;;;;;
"2013-02-22 02:47:14";"2013-02-22 05:35:14";;;;;;;;
"2013-02-22 05:35:14";"2013-02-22 08:23:14";;;;;;;;
"2013-02-22 08:23:14";"2013-02-22 11:11:14";;;;;;;;
"2013-02-22 11:11:14";"2013-02-22 13:59:13";;;;;;;;
"2013-02-22 13:59:13";"2013-02-22 16:47:13";;;;;;;;
"2013-02-22 16:47:13";"2013-02-22 19:35:13";;;;;;;;
"2013-02-22 19:35:13";"2013-02-22 22:23:13";;;;;;;;
"2013-02-22 22:23:13";"2013-02-23 01:11:12";;;;;;;;
"2013-02-23 01:11:12";"2013-02-23 03:59:12";;;;;;;;
"2013-02-23 03:59:12";"2013-02-23 06:47:12";;;;;;;;
"2013-02-23 06:47:12";"2013-02-23 09:35:12";;;;;;;;
"2013-02-23 09:35:12";"2013-02-23 12:23:11";;;;;;;;
"2013-02-23 12:23:11";"2013-02-23 15:11:11";;;;;;;;
"2013-02-23 15:11:11";"2013-02-23 17:59:11";;;;;;;;
"2013-02-23 17:59:11";"2013-02-23 20:47:11";;;;;;;;
"2013-02-23 20:47:11";"2013-02-23 23:35:10";;;;;;;;
"2013-02-23 23:35:10";"2013-02-24 02:23:10";;;;;;;;
"2013-02-24 02:23:10";"2013-02-24 05:11:10";;;;;;;;
"2013-02-24 05:11:10";"2013-02-24 07:59:10";;;;;;;;
"2013-02-24 07:59:10";"2013-02-24 10:47:09";;;;;;;;
"2013-02-24 10:47:09";"2013-02-24 13:35:09";66.58036;2.24696;60.3;71;22.11726;0.5462;21.1;24
"2013-02-24 13:35:09";"2013-02-24 16:23:09";65.78577;3.87654;57.7;76.1;22.17876;1.26675;19.2;24.2
"2013-02-24 16:23:09";"2013-02-24 19:11:09";85.13191;6.01677;72.6;94.9;18.01683;1.16063;15.5;19.7
"2013-02-24 19:11:09";"2013-02-24 21:59:08";88.63931;2.73974;85.3;94.9;18.10484;1.06981;14;19.1
"2013-02-24 21:59:08";"2013-02-25 00:47:08";94.72857;0.04518;94.7;94.8;13.8;0.07559;13.7;13.9
"2013-02-25 00:47:08";"2013-02-25 03:35:08";;;;;;;;
"2013-02-25 03:35:08";"2013-02-25 06:23:08";;;;;;;;
"2013-02-25 06:23:08";"2013-02-25 09:11:07";;;;;;;;
"2013-02-25 09:11:07";"2013-02-25 11:59:07";79.15611;10.60515;61.1;94.8;19.05037;2.8349;10.9;24.7
"2013-02-25 11:59:07";"2013-02-25 14:47:07";68.54121;3.80875;56;79.3;20.23908;1.16334;18.4;25
"2013-02-25 14:47:07";"2013-02-25 17:35:07";61.50457;4.14372;51.5;73;22.6946;1.60513;18.9;25.4
"2013-02-25 17:35:07";"2013-02-25 20:23:06";67.74421;4.73471;59;75.6;21.09579;0.98607;19.9;23.1
"2013-02-25 20:23:06";"2013-02-25 23:11:06";;;;;;;;
"2013-02-25 23:11:06";"2013-02-26 01:59:06";;;;;;;;
"2013-02-26 01:59:06";"2013-02-26 04:47:06";;;;;;;;
"2013-02-26 04:47:06";"2013-02-26 07:35:05";;;;;;;;
"2013-02-26 07:35:05";"2013-02-26 10:23:05";;;;;;;;
"2013-02-26 10:23:05";"2013-02-26 13:11:05";;;;;;;;
"2013-02-26 13:11:05";"2013-02-26 15:59:05";;;;;;;;
"2013-02-26 15:59:05";"2013-02-26 18:47:04";90.46259;4.43124;81.8;95;17.0259;0.56852;16.1;18.7
"2013-02-26 18:47:04";"2013-02-26 21:35:04";92.24262;1.49521;87.8;95.2;17.33705;1.05294;13.6;18.7
